IPAPI.com,IPStack,IP_Address,Y/N
Mandi,Sundarnagar,169.149.241.110,0
Jhajjar,Bengaluru,110.172.191.162,0
Mandi,Sundarnagar,169.149.194.243,0
Paonta Sahib,Ranchi,114.69.240.226,0
Shimla,Sh?h?b?d,106.192.197.99,0
Panchkula,Sh?h?b?d,106.192.69.219,0
Solan,Solan,59.95.210.68,1
Hamirpur,Sundarnagar,169.149.217.102,0
Mandi,Sundarnagar,169.149.195.8,0
Hamirpur,Bhukhar,169.149.239.107,0
Mandi,Sundarnagar,169.149.230.93,0
Palampur,Bhukhar,169.149.219.169,0
Solan,Solan,59.95.210.134,1
Mandi,Bhukhar,169.149.244.250,0
Mandi,Bhukhar,169.149.244.173,0
Shimla,Bhukhar,169.149.233.220,0
Shimla,Bhukhar,169.149.233.0,0
Shimla,Bhukhar,169.149.223.96,0
Hamirpur,Bhukhar,169.149.218.122,0
Hamirpur,Bhukhar,169.149.218.96,0
Shimla,Bhukhar,169.149.211.76,0
Shimla,Bhukhar,169.149.233.86,0
Mandi,Bhukhar,169.149.231.136,0
Hamirpur,Bhukhar,169.149.218.250,0
Mandi,Sundarnagar,169.149.195.150,0
Mandi,Sundarnagar,169.149.194.38,0
Shimla,Tungadhar,117.212.103.32,0
Jamshedpur,Shimla,59.90.134.246,0
Shimla,Shimla,59.99.227.190,1
Ludhiana,Ludhi?na,157.39.40.163,0
Ludhiana,Dor?ha,157.39.26.61,0
Ludhiana,Ludhi?na,157.39.22.99,0
Chandigarh,Ludhi?na,157.39.14.107,0
Baryar,Dh?riw?l,117.206.110.217,0
Gurdaspur,Dh?riw?l,117.206.109.181,0
Batala,Dh?riw?l,117.206.104.61,0
Pathankot,Dh?riw?l,117.206.99.136,0
Batala,Dh?riw?l,117.206.98.146,0
Batala,Dh?riw?l,117.206.98.72,0
Pathankot,Dh?riw?l,117.206.96.174,0
Pathankot,Dh?riw?l,117.206.106.124,0
Gurdaspur,Dh?riw?l,117.206.100.123,0
Chiyoda,Tokyo,43.231.219.167,0
Ludhiana,Dor?ha,157.39.118.117,0
Ludhiana,Dor?ha,124.253.189.53,0
Pathankot,Dh?riw?l,117.215.75.143,0
Pathankot,Dh?riw?l,117.215.75.58,0
Pathankot,Dh?riw?l,117.215.75.51,0
Pathankot,Dh?riw?l,117.215.75.47,0
Pathankot,Dh?riw?l,117.215.75.45,0
Pathankot,Dh?riw?l,117.215.74.177,0
Pathankot,Dh?riw?l,117.215.74.74,0
Pathankot,Dh?riw?l,117.215.74.46,0
Pathankot,Dh?riw?l,117.215.74.38,0
Pathankot,Dh?riw?l,117.215.73.162,0
Pathankot,Dh?riw?l,117.215.73.18,0
Ludhiana,Dor?ha,157.39.152.121,0
Ludhiana,Dor?ha,157.39.104.106,0
Ludhiana,Ludhi?na,157.39.16.14,0
Ludhiana,Ludhi?na,157.39.8.104,0
Ludhiana,Dor?ha,157.39.145.179,0
Shimla,Ham?rpur,171.48.110.229,0
Shimla,Ham?rpur,171.48.78.193,0
Chandigarh,Dor?ha,157.39.252.243,0
Ludhiana,Ludhi?na,157.39.244.245,0
Ludhiana,Dor?ha,157.39.228.4,0
Ludhiana,Ludhi?na,157.39.222.98,0
Mohali,Airoli,157.39.170.90,0
Ludhiana,Airoli,157.39.164.168,0
Ludhiana,Airoli,157.39.164.54,0
Ludhiana,Dor?ha,157.39.158.229,0
Chandigarh,Dor?ha,157.39.131.162,0
Ludhiana,Dor?ha,157.39.126.12,0
Ludhiana,Dor?ha,157.39.104.239,0
Ludhiana,Dor?ha,157.39.99.83,0
Ludhiana,Dor?ha,157.39.93.197,0
Ludhiana,Dor?ha,157.39.91.82,0
Ludhiana,Dor?ha,157.39.86.229,0
Ludhiana,Ludhi?na,157.39.76.134,0
Ludhiana,Dor?ha,157.39.69.70,0
Ludhiana,Dor?ha,157.39.65.227,0
Ludhiana,Dor?ha,157.39.37.120,0
Mohali,Dor?ha,157.39.11.167,0
Chandigarh,Dor?ha,157.39.5.188,0
Ludhiana,Dor?ha,157.39.3.141,0
Shimla,Ham?rpur,106.205.191.86,0
Shimla,Ham?rpur,106.205.173.229,0
Shimla,Ham?rpur,106.205.170.205,0
Shimla,Ham?rpur,106.205.143.73,0
Gurdaspur,D?n?nagar,117.206.111.124,0
Dhobra,Dh?riw?l,117.206.102.144,0
Pathankot,D?n?nagar,117.206.97.31,0
Ludhiana,Dor?ha,106.204.199.109,0
Mohali,Dor?ha,106.204.197.234,0
Mohali,Dor?ha,106.204.197.0,0
Pathankot,Dh?riw?l,117.215.75.254,0
Pathankot,Dh?riw?l,117.215.75.218,0
Pathankot,Dh?riw?l,117.215.75.157,0
Pathankot,Dh?riw?l,117.215.74.239,0
Pathankot,Dh?riw?l,117.215.74.79,0
Ludhiana,Dor?ha,157.39.104.190,0
Ludhiana,Ludhi?na,157.39.57.114,0
Chandigarh,Ludhi?na,157.39.209.209,0
Ludhiana,Dor?ha,157.39.88.139,0
Ludhiana,Dor?ha,157.39.72.161,0
Ludhiana,Dor?ha,157.39.56.27,0
Ludhiana,Dor?ha,157.39.16.249,0
Ludhiana,Ludhi?na,157.39.8.200,0
Ludhiana,Dor?ha,157.39.249.48,0
Ludhiana,Airoli,157.39.186.14,0
Ludhiana,Dor?ha,157.39.114.248,0
Mohali,Dor?ha,157.39.108.40,0
Ludhiana,Dor?ha,157.39.29.35,0
Pathankot,D?n?nagar,117.206.97.47,0
Ludhiana,Dor?ha,157.39.202.110,0
Chandigarh,M?gadi,42.109.250.51,0
Ludhiana,Ludhi?na,157.39.145.18,0
Ludhiana,Ludhi?na,157.39.123.202,0
Chandigarh,Ludhi?na,157.39.81.36,0
Ludhiana,Ludhi?na,157.39.55.250,0
Chandigarh,M?gadi,42.109.251.238,0
Ludhiana,Dor?ha,157.39.225.57,0
Ludhiana,Dor?ha,157.39.193.202,0
Ludhiana,Dor?ha,157.39.115.146,0
Mohali,Airoli,157.39.188.184,0
Ludhiana,Airoli,157.39.169.133,0
Ludhiana,Ludhi?na,157.39.136.15,0
Chandigarh,Dor?ha,157.39.131.179,0
Ludhiana,Dor?ha,157.39.88.92,0
Ludhiana,Ludhi?na,157.39.55.186,0
Ludhiana,Dor?ha,157.39.34.254,0
Ludhiana,Ludhi?na,157.39.22.210,0
Pathankot,Dh?riw?l,117.206.96.184,0
Sirsa,Panchkula,117.220.162.138,0
Chandigarh,Dor?ha,157.39.252.65,0
Ludhiana,Dor?ha,157.39.241.146,0
Ludhiana,Ludhi?na,157.39.192.173,0
Mohali,Dor?ha,157.39.108.33,0
Ludhiana,Dor?ha,157.39.69.230,0
Ludhiana,Ludhi?na,157.39.55.224,0
Ludhiana,Dor?ha,157.39.54.223,0
Ludhiana,Dor?ha,157.39.42.159,0
Ludhiana,Ludhi?na,157.39.8.153,0
Jalandhar,Jalandhar,103.66.208.252,1
Mohali,Dor?ha,223.185.141.26,0
Gurdaspur,Dh?riw?l,117.206.103.187,0
Dhobra,Dh?riw?l,117.206.102.243,0
Dhobra,Dh?riw?l,117.206.102.51,0
Amritsar,Dor?ha,124.253.146.251,0
Trivandrum,Sehore,117.254.37.221,0
Gurdaspur,D?n?nagar,117.206.108.145,0
Dhobra,Dh?riw?l,117.206.102.139,0
Batala,Dh?riw?l,117.206.98.228,0
Pathankot,Dh?riw?l,117.206.96.230,0
Amritsar,Jalandhar,210.56.101.56,0
Chandigarh,Ludhi?na,210.56.98.98,0
Amritsar,Jandi?la,125.62.111.208,0
Ludhiana,Jalandhar,125.62.108.164,0
Amritsar,Dor?ha,27.255.207.107,0
Batala,Bat?la,103.208.79.234,0
Batala,Bat?la,103.208.79.142,0
Chandigarh,Dor?ha,157.39.234.21,0
Ludhiana,Dor?ha,157.39.232.183,0
Ludhiana,Dor?ha,157.39.200.23,0
Ludhiana,Ludhi?na,157.39.136.79,0
Jalandhar,Dor?ha,157.39.83.50,0
Ludhiana,Dor?ha,157.39.51.62,0
Ludhiana,Dor?ha,157.39.17.4,0
Batala,Bengaluru,202.4.187.226,0
Batala,Bat?la,103.208.79.223,0
Mohali,Ludhi?na,157.39.139.50,0
Ludhiana,Ludhi?na,157.39.9.242,0
Ludhiana,Dor?ha,157.39.203.199,0
Ludhiana,Dor?ha,157.39.85.143,0
Jalandhar,Dor?ha,157.39.83.145,0
Ludhiana,Dor?ha,157.39.13.31,0
Ludhiana,Ludhi?na,157.39.106.29,0
Mohali,Airoli,157.39.170.205,0
Shimla,Ham?rpur,171.48.92.161,0
Shimla,Ham?rpur,171.48.92.41,0
Chandigarh,Dor?ha,157.39.100.158,0
Ludhiana,Dor?ha,157.39.36.150,0
Dhariwal,Dh?riw?l,137.59.56.87,0
Shimla,Ham?rpur,106.205.158.233,0
Shimla,Ham?rpur,106.205.156.185,0
Ahmedabad,New Delhi,106.78.91.17,0
Chandigarh,New Delhi,106.78.63.67,0
Chandigarh,Dor?ha,49.14.110.226,0
Ludhiana,Dor?ha,157.39.207.178,0
Ludhiana,Dor?ha,157.39.154.188,0
Ludhiana,Dor?ha,157.39.140.166,0
Ludhiana,Dor?ha,157.39.57.230,0
Ludhiana,Airoli,157.39.179.193,0
Ludhiana,Airoli,157.39.185.229,0
Gurdaspur,Chennai,103.198.80.156,0
Ludhiana,Dor?ha,157.39.222.70,0
Ludhiana,Dor?ha,157.39.107.187,0
Mohali,Dor?ha,157.39.11.131,0
Ludhiana,Dor?ha,157.39.7.67,0
Ludhiana,Chand?garh,223.185.187.158,0
Ludhiana,Dor?ha,223.185.29.32,0
Chandigarh,Dor?ha,223.185.5.50,0
Ludhiana,Dor?ha,157.39.67.20,0
Jalandhar,Dor?ha,157.39.58.81,0
Ludhiana,Dor?ha,157.39.20.76,0
Mohali,Aliwal,124.253.203.14,0
Pathankot,Dh?riw?l,117.215.73.178,0
Pathankot,Dh?riw?l,117.215.73.92,0
Jalandhar,Bat?la,103.25.87.233,0
Jalandhar,Jalandhar,103.25.86.249,1
Jalandhar,New Delhi,103.16.145.108,0
Ludhiana,Dor?ha,157.39.240.41,0
Ludhiana,Dor?ha,157.39.72.109,0
Kakinada,New Delhi,106.78.89.45,0
Mohali,New Delhi,106.78.80.241,0
Ahmedabad,Ahmedabad,106.78.59.211,1
Ludhiana,Ludhi?na,157.39.240.12,0
Ludhiana,Ludhi?na,157.39.151.164,0
Ludhiana,Ludhi?na,157.39.40.91,0
Chandigarh,Dor?ha,157.39.4.192,0
Trivandrum,Khori,117.254.37.88,0
Shimla,Ham?rpur,171.48.94.161,0
Jammu,D?n?nagar,117.206.111.214,0
Batala,Dh?riw?l,117.206.104.191,0
Gurdaspur,Dh?riw?l,117.206.100.171,0
Hyderabad,Uppal Kalan,106.78.85.235,0
Mohali,Dor?ha,106.78.83.145,0
Ludhiana,Ludhi?na,157.39.37.74,0
Chandigarh,Ludhi?na,157.39.122.73,0
Hoshiarpur,Sathiala,103.41.24.233,0
Hoshiarpur,Sathiala,103.41.24.18,0
Hyderabad,New Delhi,106.78.84.61,0
Batala,Q?di?n,103.208.76.10,0
Ludhiana,Aliwal,157.39.199.186,0
Ludhiana,Airoli,157.39.187.8,0
Chandigarh,Ludhi?na,157.39.122.235,0
Ludhiana,Dor?ha,157.39.91.164,0
Jalandhar,Dor?ha,157.39.83.180,0
Ludhiana,Dor?ha,157.39.60.113,0
Ludhiana,Dor?ha,157.39.51.7,0
Ludhiana,Ludhi?na,157.39.41.66,0
Ludhiana,Dor?ha,157.39.32.102,0
Ludhiana,Dor?ha,157.39.24.185,0
Ludhiana,Dor?ha,157.39.22.55,0
Ludhiana,Ludhi?na,157.39.9.246,0
Ludhiana,Dor?ha,157.39.7.148,0
Hyderabad,Mumbai,223.189.83.94,0
Ludhiana,Chand?garh,223.185.161.1,0
Ludhiana,Dor?ha,223.185.131.129,0
Chandigarh,Aliwal,124.253.214.27,0
Amritsar,Amritsar,117.199.89.123,1
Amritsar,Amritsar,117.199.87.76,1
Amritsar,Amritsar,117.199.83.48,1
Kanpur,Kanpur,59.96.132.217,1
Kanpur,Kanpur,59.96.132.208,1
Kanpur,Jh?njhak,59.96.132.183,0
Kanpur,Kanpur,59.96.132.103,1
Pathankot,Jammu,59.89.43.199,0
Jammu,Jammu,59.89.41.112,1
Jalandhar,Chand?garh,124.253.244.188,0
Chandigarh,Dor?ha,124.253.219.39,0
Chandigarh,Dor?ha,124.253.216.177,0
Ludhiana,Ludhi?na,124.253.216.65,0
Amritsar,Amritsar,117.199.90.83,1
Amritsar,Amritsar,117.199.81.255,1
Kanpur,Bojha,59.96.132.242,0
Jammu,Jammu,59.89.45.86,1
Pathankot,Jammu,59.89.43.28,0
Chandigarh,Dor?ha,157.39.253.186,0
Ludhiana,Dor?ha,157.39.23.11,0
Ludhiana,Dor?ha,157.39.246.77,0
Chandigarh,Dor?ha,157.39.236.249,0
Ludhiana,Ludhi?na,157.39.220.30,0
Chandigarh,Dor?ha,157.39.209.56,0
Ludhiana,Dor?ha,157.39.158.139,0
Ludhiana,Dor?ha,157.39.156.121,0
Ludhiana,Dor?ha,157.39.133.125,0
Ludhiana,Dor?ha,157.39.97.218,0
Ludhiana,Dor?ha,157.39.90.136,0
Ludhiana,Dor?ha,157.39.53.227,0
Ludhiana,Dor?ha,157.39.29.116,0
Ludhiana,Dor?ha,157.39.18.235,0
Ludhiana,Dor?ha,157.39.12.113,0
Amritsar,Amritsar,117.199.95.151,1
Amritsar,Amritsar,117.199.94.155,1
Amritsar,Amritsar,117.199.93.49,1
Phagwara,Amritsar,117.199.89.152,0
Amritsar,Amritsar,117.199.89.34,1
Amritsar,Amritsar,117.199.83.101,1
Jammu,Jammu,59.89.44.97,1
Jammu,Jammu,59.89.40.213,1
Ludhiana,Dor?ha,157.39.104.107,0
Ludhiana,Dor?ha,157.39.73.48,0
Chandigarh,Dor?ha,157.39.48.119,0
Ludhiana,Ludhi?na,157.39.40.46,0
Bengaluru,Bengaluru,202.131.135.127,1
Belgaum,Bengaluru,182.48.224.239,0
Chandigarh,M?gadi,42.109.252.253,0
Chandigarh,M?gadi,42.109.251.137,0
Chandigarh,M?gadi,42.109.251.30,0
Chandigarh,M?gadi,42.109.251.28,0
Mohali,M?gadi,42.109.245.167,0
Mohali,M?gadi,42.109.243.68,0
Mohali,M?gadi,42.109.243.1,0
Mohali,Chand?garh,223.185.145.70,0
Amritsar,Amritsar,103.51.28.69,1
Chandigarh,Dor?ha,157.39.243.186,0
Ludhiana,Ludhi?na,157.39.35.141,0
Bathinda,Nathana,103.107.97.204,0
Bathinda,Nathana,103.107.97.189,0
Bathinda,Nathana,103.107.97.176,0
Bathinda,Nathana,103.107.97.114,0
Bathinda,Nathana,103.107.97.11,0
Bathinda,Nathana,103.107.96.227,0
Bathinda,Nathana,103.107.96.170,0
Chandigarh,Ludhi?na,157.39.250.25,0
Ludhiana,Dor?ha,157.39.156.237,0
Ludhiana,Ludhi?na,157.39.12.146,0
Mohali,New Delhi,106.78.80.127,0
Amritsar,Jandi?la,180.214.148.97,0
Phagwara,Chennai,180.214.145.222,0
Jalandhar,Aliwal,125.62.110.204,0
Ludhiana,Jandi?la,125.62.102.153,0
Hoshiarpur,Jandi?la,124.253.151.73,0
Ludhiana,Dor?ha,157.39.89.196,0
Ludhiana,Phagw?ra,125.62.121.198,0
Jalandhar,Ludhi?na,124.253.222.99,0
Hyderabad,Secunderabad,106.78.86.255,0
Chandigarh,New Delhi,106.78.63.132,0
Bahadurpur,Ludhi?na,117.253.223.115,0
Bahadurpur,Ludhi?na,117.253.213.112,0
Chandigarh,Dor?ha,157.39.236.245,0
Ludhiana,Dor?ha,157.39.211.179,0
Ludhiana,Dor?ha,157.39.203.55,0
Punjab,Airoli,157.39.180.239,0
Mohali,Airoli,157.39.171.231,0
Ludhiana,Dor?ha,157.39.126.72,0
Chandigarh,Dor?ha,157.39.116.129,0
Ludhiana,Dor?ha,157.39.66.43,0
Ludhiana,Ludhi?na,157.39.34.103,0
Ludhiana,Dor?ha,157.39.32.64,0
Ludhiana,Dor?ha,157.39.24.1,0
Ludhiana,Dor?ha,157.39.20.74,0
Ludhiana,Dor?ha,157.39.18.43,0
Mohali,Dor?ha,157.39.10.115,0
Ludhiana,Dor?ha,223.225.131.208,0
Ludhiana,Chand?garh,223.185.168.77,0
Ludhiana,Ludhi?na,157.39.232.232,0
Ludhiana,Dor?ha,157.39.206.18,0
Mohali,Airoli,157.39.171.161,0
Ludhiana,Airoli,157.39.167.149,0
Ludhiana,Dor?ha,157.39.151.241,0
Mohali,Dor?ha,157.39.149.248,0
Chandigarh,Ludhi?na,157.39.143.36,0
Chandigarh,Dor?ha,157.39.117.84,0
Ludhiana,Dor?ha,157.39.105.92,0
Chandigarh,Dor?ha,157.39.80.242,0
Mohali,Dor?ha,157.39.79.232,0
Ludhiana,Ludhi?na,157.39.37.56,0
Ludhiana,Dor?ha,157.39.21.238,0
Shimla,Ham?rpur,106.205.170.6,0
Shimla,Ham?rpur,106.205.134.206,0
Shimla,Ham?rpur,106.205.132.14,0
Amritsar,Amritsar,103.194.250.38,1
Una,N?han,43.246.143.30,0
Kanpur,Kanpur,59.96.134.29,1
Mohali,Airoli,157.39.171.139,0
Ludhiana,Ludhi?na,157.39.9.67,0
Mohali,Dor?ha,223.185.129.245,0
Mohali,Dor?ha,223.185.53.44,0
Kakinada,New Delhi,106.78.89.91,0
Mohali,New Delhi,106.78.80.150,0
Kharar,Dor?ha,49.14.108.113,0
Kanpur,Rura,59.96.135.239,0
Ludhiana,Dor?ha,157.39.13.100,0
Amritsar,Amritsar,117.199.87.134,1
Amalapuram,Kaikaram,106.78.79.157,0
Chandigarh,Dor?ha,106.78.76.70,0
Kanpur,Rura,59.96.133.251,0
Jammu,Jammu,59.89.41.188,1
Jammu,Jammu,59.89.40.201,1
Ludhiana,Dor?ha,157.39.2.89,0
Amritsar,Amritsar,117.199.94.85,1
Amritsar,Amritsar,117.199.82.114,1
Ahmedabad,New Delhi,106.78.91.12,0
Ahmedabad,New Delhi,106.78.90.147,0
Chandigarh,New Delhi,106.78.63.193,0
Chandigarh,Dor?ha,106.78.61.52,0
Chandigarh,Dor?ha,106.78.61.15,0
Kanpur,Bojha,59.96.134.91,0
Kanpur,Rura,59.96.134.72,0
Kanpur,Rura,59.96.133.250,0
Kanpur,Jh?njhak,59.96.133.116,0
Pathankot,Jammu,59.89.43.143,0
Chandigarh,Dor?ha,157.39.103.229,0
Ludhiana,Dor?ha,157.39.72.27,0
Ludhiana,Dor?ha,157.39.54.149,0
Ludhiana,Ludhi?na,157.39.35.69,0
Hoshiarpur,Baba Bakala,103.41.24.194,0
Chandigarh,Dor?ha,157.39.237.127,0
Ludhiana,Dor?ha,157.39.115.56,0
Ludhiana,Dor?ha,157.39.92.115,0
Ludhiana,Ludhi?na,157.39.91.244,0
Amritsar,Amritsar,117.199.92.220,1
Amritsar,Amritsar,117.199.80.52,1
Kanpur,Jh?njhak,59.96.133.9,0
Pathankot,Jammu,59.89.42.16,0
Jammu,Jammu,59.89.40.219,1
Amritsar,Amritsar,103.232.151.138,1
Hoshiarpur,Dhilwan,103.41.24.185,0
Hoshiarpur,Sathiala,103.41.24.36,0
Chandigarh,Amritsar,112.196.64.178,0
Hoshiarpur,Sathiala,103.41.24.47,0
Jalandhar,Dor?ha,125.62.99.217,0
Mohali,Dor?ha,124.253.4.236,0
Panchkula,Dor?ha,124.253.1.157,0
New Delhi,New Delhi,103.16.165.152,1
Alawalpur,Ludhi?na,27.255.255.86,0
Mohali,Dor?ha,27.255.221.16,0
Ludhiana,Ludhi?na,27.255.194.61,0
Amritsar,Amritsar,117.247.210.142,1
Ludhiana,Dor?ha,157.39.155.38,0
Hoshiarpur,Sathiala,103.41.24.237,0
Jalandhar,Jalandhar,117.203.129.86,1
Allachaur,Jalandhar,59.89.90.126,0
Chandigarh,Dor?ha,157.39.243.106,0
Chandigarh,Ludhi?na,157.39.102.40,0
Ludhiana,Dor?ha,106.204.203.242,0
Panipat,N?bha,106.204.230.175,0
Jalandhar,Jalandhar,117.197.163.250,1
Ludhiana,Dor?ha,157.39.159.227,0
Hoshiarpur,Panchat,59.89.80.214,0
Shimla,Ham?rpur,171.48.97.228,0
Jalandhar,Jalandhar,117.203.133.121,1
Jalandhar,Jalandhar,117.197.161.239,1
Shimla,Ham?rpur,106.205.160.36,0
Ludhiana,Dor?ha,157.39.50.174,0
Mohali,Airoli,157.39.170.243,0
Ludhiana,Ludhi?na,157.39.41.47,0
Kolkata,Airoli,157.43.171.91,0
Jalandhar,Jalandhar,103.41.38.136,1
Durgapur,Kolkata,47.11.113.129,0
Kolkata,Barddham?n,47.11.91.124,0
Kolkata,K?toya,47.11.45.41,0
Jalandhar,Jalandhar,103.41.38.180,1
Chandigarh,Jalandhar,117.223.228.61,0
Jalandhar,Jalandhar,117.214.239.225,1
Jalandhar,Jalandhar,117.214.232.218,1
Garhshankar,Jalandhar,117.203.140.64,0
Jalandhar,Adampur,117.203.129.12,0
Chennai,Mumbai,103.218.247.208,0
Allachaur,Jalandhar,59.97.251.220,0
Allachaur,Jalandhar,59.97.251.9,0
Jalandhar,Jalandhar,59.97.249.153,1
Jalandhar,Jalandhar,59.97.249.70,1
Rajahmundry,R?jahmundry,45.126.238.18,0
Patiala,Badhni Khurd,59.89.68.45,0
Bathinda,Jalandhar,59.89.61.23,0
Jalandhar,Dor?ha,157.39.82.90,0
Ludhiana,Ludhi?na,157.39.6.10,0
Jalandhar,Jalandhar,117.197.162.60,1
Panchkula,Chand?garh,117.215.152.47,0
Ludhiana,Jandi?la,125.62.101.178,0
Jalandhar,Dor?ha,157.39.59.96,0
Kolkata,K?toya,47.11.148.61,0
Kolkata,Mem?ri,47.11.89.227,0
Patiala,Jagraon,59.89.68.175,0
Chandigarh,Jalandhar,117.223.228.187,0
Chandigarh,Ropar,59.99.125.127,0
Jalandhar,Jalandhar,117.197.173.181,1
Jalandhar,Jalandhar,117.197.168.247,1
Jalandhar,Jalandhar,117.197.161.21,1
Patiala,Bhagta,59.89.69.217,0
Chandigarh,Jalandhar,117.223.231.226,0
Kolkata,K?toya,47.11.145.5,0
Mohali,Airoli,157.39.177.38,0
Ludhiana,Ludhi?na,223.225.134.143,0
Ludhiana,Dor?ha,157.39.153.181,0
Kolkata,Airoli,157.43.215.96,0
Garhshankar,Jalandhar,117.203.141.73,0
Jalandhar,Jalandhar,59.89.169.122,1
Hoshiarpur,Panchat,59.89.80.169,0
Amritsar,Amritsar,202.14.123.200,1
Amritsar,Kotkapura,103.40.197.206,0
Chennai,Mumbai,103.218.245.175,0
Rajahmundry,R?jahmundry,45.126.237.23,0
Ludhiana,Dor?ha,157.39.156.129,0
Allachaur,Panchat,117.214.228.95,0
Jalandhar,Jalandhar,59.97.248.22,1
Ludhiana,Dor?ha,157.39.62.158,0
Ludhiana,Dor?ha,157.39.229.46,0
Jalandhar,Airoli,157.39.183.72,0
Chandigarh,Dor?ha,157.39.128.186,0
Ludhiana,Dor?ha,157.39.112.164,0
Ludhiana,Dor?ha,157.39.104.175,0
Ludhiana,Dor?ha,157.39.21.132,0
Ludhiana,Dor?ha,157.39.17.114,0
Ludhiana,Dor?ha,157.39.52.120,0
Chandigarh,Ludhi?na,157.39.226.22,0
Panchkula,Chand?garh,117.215.155.174,0
New Delhi,Ludhi?na,117.255.254.19,0
New Delhi,Bhogpur,117.255.231.128,0
New Delhi,Bhogpur,117.255.231.72,0
Bahadurpur,Ludhi?na,117.253.221.137,0
Bahadurpur,Ludhi?na,117.253.220.73,0
Bahadurpur,Ludhi?na,117.253.218.209,0
Bahadurpur,Ludhi?na,117.253.218.63,0
Amritsar,Ropar,59.97.196.157,0
Jalandhar,Jalandhar,117.197.173.28,1
Hoshiarpur,Jalandhar,117.197.167.180,0
Bahadurpur,Bhogpur,117.253.216.81,0
Kapurthala Town,Jalandhar,117.214.224.208,0
Jalandhar,Jalandhar,59.89.82.1,1
Chandigarh,Dor?ha,157.39.125.78,0
Ludhiana,Dor?ha,157.39.55.104,0
Jalandhar,Jalandhar,117.214.239.205,1
Allachaur,Jalandhar,117.214.238.162,0
Kapurthala Town,Jalandhar,117.214.224.169,0
Chandigarh,Ropar,59.99.126.101,0
Allachaur,Jalandhar,59.97.250.44,0
Mohali,Dor?ha,106.78.78.39,0
Jalandhar,Jalandhar,117.212.59.86,1
Jalandhar,Jalandhar,117.203.128.70,1
Lucknow,Gangotri,103.60.53.251,0
Jalandhar,Jalandhar,59.89.169.25,1
Jalandhar,Jalandhar,59.89.81.47,1
Goraya,Jalandhar,59.89.71.38,0
Hyderabad,Hyderabad,45.126.232.245,1
Ahmedabad,New Delhi,106.78.90.172,0
Hyderabad,Secunderabad,106.78.86.199,0
Hyderabad,Uppal Kalan,106.78.85.238,0
Amalapuram,Kaikaram,106.78.79.95,0
Mohali,Dor?ha,106.78.78.25,0
Ludhiana,New Delhi,106.78.70.68,0
Ludhiana,New Delhi,106.78.69.31,0
Ludhiana,New Delhi,106.78.65.212,0
Chandigarh,New Delhi,106.78.62.2,0
Chandigarh,New Delhi,106.78.60.229,0
Chandigarh,New Delhi,106.78.60.47,0
Ahmedabad,New Delhi,106.78.57.202,0
Ahmedabad,Ahmedabad,106.78.56.49,1
Chandigarh,New Delhi,106.78.47.249,0
Chandigarh,New Delhi,106.78.47.214,0
Chandigarh,Ludhi?na,49.14.102.43,0
Chiyoda,Tokyo,43.252.243.139,0
Asansol,K?toya,47.11.249.185,0
Ludhiana,Chand?garh,112.196.87.236,0
Ludhiana,Urpaar,202.164.43.38,0
Mohali,Dor?ha,124.253.6.217,0
Ahmedabad,Ahmedabad,106.78.58.61,1
Jalandhar,Jalandhar,117.214.236.106,1
Banga,Adampur,117.203.136.227,0
Jalandhar,Jalandhar,117.212.57.68,1
Chennai,Mumbai,103.218.245.112,0
Chennai,Mumbai,103.218.245.68,0
Chandigarh,Ropar,59.99.124.26,0
Hyderabad,Hyderabad,45.126.233.6,1
Bahadurpur,Ablu,117.253.207.159,0
Shimla,Sh?h?b?d,106.192.68.51,0
Bahadurpur,Ludhi?na,117.253.220.32,0
G?d?r,Chennai,103.195.84.197,0
Chandigarh,Kharar,59.98.225.18,0
Chandigarh,Kharar,59.92.127.65,0
Chandigarh,Kharar,117.197.130.13,0
Mansa,New Delhi,103.58.56.155,0
Chandigarh,Mumbai,101.0.35.93,0
New Delhi,Ludhi?na,117.255.252.214,0
Bahadurpur,Ludhi?na,117.253.221.214,0
Mohali,Anandpur,157.119.124.6,0
Chandigarh,Dor?ha,157.39.242.251,0
Ludhiana,Dor?ha,157.39.113.224,0
Ludhiana,Dor?ha,157.39.112.211,0
Jalandhar,Dor?ha,157.39.58.85,0
Chandigarh,Dor?ha,157.39.251.57,0
Chandigarh,Dor?ha,157.39.226.87,0
Ludhiana,Aliwal,157.39.219.206,0
Ludhiana,Dor?ha,157.39.156.79,0
Ludhiana,Dor?ha,157.39.88.6,0
Jalandhar,Dor?ha,157.39.82.246,0
Ludhiana,Ludhi?na,157.39.76.216,0
Amritsar,Amritsar,117.247.208.61,1
Ludhiana,Chand?garh,223.185.167.232,0
Chandigarh,Dor?ha,223.185.44.15,0
Ludhiana,Dor?ha,157.39.222.239,0
Chandigarh,Dor?ha,157.39.117.86,0
Ludhiana,Dor?ha,157.39.105.2,0
Ludhiana,Dor?ha,157.39.1.162,0
Chandigarh,Ropar,117.197.133.111,0
G?d?r,Chennai,103.195.87.15,0
Chandigarh,Morinda,61.3.87.4,0
Ludhiana,Ludhi?na,157.39.220.56,0
Chandigarh,Ludhi?na,157.39.71.147,0
Ludhiana,Dor?ha,157.39.17.65,0
Chandigarh,Ropar,59.90.71.161,0
Hyderabad,Mumbai,223.189.90.32,0
Hyderabad,Mumbai,223.189.83.250,0
