City_Or_Village,State,District,Pincode,Inst_Type,Institution_Name,Institution_Code,Ip_Sent,Ip_Type,Ip_Continent_Code,Ip_Continent_Came,Ip_Country_Code,Ip_Country_Name,Ip_Region_Code,Ip_Region_name,Ip_City,Ip_Zip,Ip_Location,Ip_Time_Zone,Ip_Currency,Ip_Connection,Ip_Latitude,Ip_Longitude,Inst_Latitude,Inst_Longitude,Haversine_Distance,Relevant_Date,Runtime
BARAMULLA,1,,,AISHE,"Govt. Degree College Pattan, Kashmir",C-21443,169.149.19.189,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,,
BARAMULLA,1,,,AISHE,"Govt. Degree College Pattan, Kashmir",C-21443,137.59.2.182,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,,
BARAMULLA,1,,,AISHE,"Govt. Degree College Pattan, Kashmir",C-21443,117.221.207.215,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,,,,,
Budgam,1,,,AISHE,"Govt. Degree College Khan Shaib Budgam,Kmr.",C-21447,169.149.38.64,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,31.74189,74.25339,258.17,,
Budgam,1,,,AISHE,"Govt. Degree College Khan Shaib Budgam,Kmr.",C-21447,169.149.33.184,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Pulwama,191113,,,,,33.8158111572266,74.8544921875,31.74189,74.25339,237.36,,
Budgam,1,,,AISHE,"Govt. Degree College Khan Shaib Budgam,Kmr.",C-21447,169.149.29.221,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,31.74189,74.25339,258.17,,
Budgam,1,,,AISHE,"Govt. Degree College Khan Shaib Budgam,Kmr.",C-21447,169.149.19.162,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,31.74189,74.25339,258.17,,
Budgam,1,,,AISHE,"Govt. Degree College Khan Shaib Budgam,Kmr.",C-21447,159.203.205.221,ipv4,NA,North America,US,United States,CA,California,San Francisco,94117,,,,,37.7691688537598,-122.442497253418,31.74189,74.25339,12094.13,,
Budgam,1,,,AISHE,"Govt. Degree College Khan Shaib Budgam,Kmr.",C-21447,159.203.205.213,ipv4,NA,North America,US,United States,CA,California,San Francisco,94117,,,,,37.7691688537598,-122.442497253418,31.74189,74.25339,12094.13,,
Budgam,1,,,AISHE,"Govt. Degree College Khan Shaib Budgam,Kmr.",C-21447,159.203.205.206,ipv4,NA,North America,US,United States,CA,California,San Francisco,94117,,,,,37.7691688537598,-122.442497253418,31.74189,74.25339,12094.13,,
Budgam,1,,,AISHE,"Govt. Degree College Khan Shaib Budgam,Kmr.",C-21447,95.174.65.20,ipv4,EU,Europe,DK,Denmark,84,Capital Region,Copenhagen,1050,,,,,55.6805114746094,12.5878295898438,31.74189,74.25339,5397.62,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,169.149.28.77,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,33.80125579999999,75.11476490000001,36.92,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,159.203.205.240,ipv4,NA,North America,US,United States,CA,California,San Francisco,94117,,,,,37.7691688537598,-122.442497253418,33.80125579999999,75.11476490000001,11852.4,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,159.203.197.196,ipv4,NA,North America,US,United States,CA,California,San Francisco,94117,,,,,37.7691688537598,-122.442497253418,33.80125579999999,75.11476490000001,11852.4,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,159.203.5.213,ipv4,NA,North America,CA,Canada,ON,Ontario,Toronto,M3H 6A7,,,,,43.7031707763672,-79.5121917724609,33.80125579999999,75.11476490000001,11021.09,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,117.221.203.129,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,33.80125579999999,75.11476490000001,42.94,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,117.221.202.53,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,33.80125579999999,75.11476490000001,42.94,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,117.221.201.195,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,33.80125579999999,75.11476490000001,36.92,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,117.221.200.54,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190018,,,,,34.0793991088867,74.7716979980469,33.80125579999999,75.11476490000001,44.25,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,117.221.200.19,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190001,,,,,34.0836982727051,74.7974014282227,33.80125579999999,75.11476490000001,42.94,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,35.170.51.97,ipv4,NA,North America,US,United States,VA,Virginia,Ashburn,20147,,,,,39.043701171875,-77.4741973876953,33.80125579999999,75.11476490000001,11437.06,,
Anantnag,1,,,AISHE,"Govt. Degree College Bijbehara, Kashmir",C-21448,3.222.117.99,ipv4,NA,North America,US,United States,VA,Virginia,Ashburn,20147,,,,,39.043701171875,-77.4741973876953,33.80125579999999,75.11476490000001,11437.06,,
kulgam,1,,,AISHE,"Govt. Degree College,Killam Kulgam,Kmr",C-21449,205.253.247.79,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,181221,,,,,32.8120193481445,74.9033432006836,,,,,
kulgam,1,,,AISHE,"Govt. Degree College,Killam Kulgam,Kmr",C-21449,205.253.241.16,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,184141,,,,,32.7983207702637,74.9151611328125,,,,,
kulgam,1,,,AISHE,"Govt. Degree College,Killam Kulgam,Kmr",C-21449,205.253.197.71,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,181221,,,,,32.8120193481445,74.9033432006836,,,,,
kulgam,1,,,AISHE,"Govt. Degree College,Killam Kulgam,Kmr",C-21449,192.155.94.51,ipv4,NA,North America,US,United States,GA,Georgia,Atlanta,30309,,,,,33.7984580993652,-84.3882827758789,,,,,
kulgam,1,,,AISHE,"Govt. Degree College,Killam Kulgam,Kmr",C-21449,117.203.200.175,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,,,,,
kulgam,1,,,AISHE,"Govt. Degree College,Killam Kulgam,Kmr",C-21449,117.203.193.79,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,,,,,
kulgam,1,,,AISHE,"Govt. Degree College,Killam Kulgam,Kmr",C-21449,117.198.236.183,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,,,,,
kulgam,1,,,AISHE,"Govt. Degree College,Killam Kulgam,Kmr",C-21449,103.83.144.89,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180015,,,,,32.6924018859863,74.8945999145508,,,,,
Srinagar,1,,,AISHE,"Govt. Degree College Bandipora, Kashmir",C-21450,152.44.46.158,ipv4,NA,North America,US,United States,CA,California,Santa Clara,95054,,,,,37.3963088989258,-121.961402893066,34.25786,74.41765,11869.46,,
Srinagar,1,,,AISHE,"Govt. Degree College Bandipora, Kashmir",C-21450,150.242.65.108,ipv4,AS,Asia,IN,India,HR,Haryana,Gurgaon,110038,,,,,28.5125007629395,77.1110000610352,34.25786,74.41765,688.03,,
SOPORE,1,,,AISHE,"M.E.T,Teachers Training College Sopore, Kashmir",C-21452,169.149.29.203,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,34.211475,74.343896,48.07,,
SOPORE,1,,,AISHE,"M.E.T,Teachers Training College Sopore, Kashmir",C-21452,169.149.19.59,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,34.211475,74.343896,48.07,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,205.253.238.154,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,181221,,,,,32.8120193481445,74.9033432006836,33.72909,75.15106999999999,104.54,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,178.152.230.137,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,176.203.153.40,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,176.203.79.153,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,176.203.65.132,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,176.203.64.223,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,176.203.46.74,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,169.149.0.20,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,33.72909,75.15106999999999,44.85,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,139.59.92.194,ipv4,AS,Asia,IN,India,KA,Karnataka,Bengaluru,560001,,,,,12.9715995788574,77.594596862793,33.72909,75.15106999999999,2321.34,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,117.222.195.28,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Jammu,180007,,,,,32.763599395752,74.8683013916016,33.72909,75.15106999999999,110.53,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,117.221.200.54,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190018,,,,,34.0793991088867,74.7716979980469,33.72909,75.15106999999999,52.37,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,89.211.107.181,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,49.36.154.242,ipv4,AS,Asia,IN,India,UP,Uttar Pradesh,Noida,201014,,,,,28.6438007354736,77.3725967407227,33.72909,75.15106999999999,603.61,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,37.210.146.88,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,37.186.43.219,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,37.186.43.124,ipv4,AS,Asia,QA,Qatar,DA,Balad?yat ad Daw?ah,Doha,,,,,,25.2849998474121,51.5200004577637,33.72909,75.15106999999999,2464.63,,
ANANTNAG,1,,,AISHE,"Govt. Degree College for Womens, Anantnag",C-21454,169.149.28.77,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,33.72909,75.15106999999999,44.85,,
Srinagar,1,,,AISHE,"Govt. Medical College Srinagar,",C-21456,117.221.206.19,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190018,,,,,34.0793991088867,74.7716979980469,,,,,
Srinagar,1,,,AISHE,"Govt. Medical College Srinagar,",C-21456,117.221.204.75,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,,
Srinagar,1,,,AISHE,"Govt. Medical College Srinagar,",C-21456,117.210.131.38,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,,
Baramulla,1,,,AISHE,"Govt. Degree College for Women, Baramullah, Kmr.",C-21459,169.149.59.139,ipv4,AS,Asia,IN,India,JK,Jammu and Kashmir,Srinagar,190019,,,,,34.0162010192871,74.8097991943359,,,,,
KORATLA,36,,,AISHE,"SRI ARUNODAYA DEGREE COLLEGE, KORATLA",C-21528,103.248.210.209,ipv4,AS,Asia,IN,India,TG,Telangana,Hyderabad,500005,,,,,17.3850002288818,78.486701965332,,,,,
,36,,,AISHE,"ARORA DEGREE COLLEGE, MUKARAMPURA ,  KARIMNAGAR",C-21539,43.239.200.253,ipv4,AS,Asia,IN,India,TG,Telangana,Hyderabad,500005,,,,,17.3850002288818,78.486701965332,,,,,
Rajnandgaon,22,,,AISHE,"Govt. College Mohla, Rajnandgaon",C-21651,117.198.21.211,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Bhilai,490001,,,,,21.1781005859375,81.3893966674805,20.577494,80.744447,94.6,,
Raipur,22,,,AISHE,St. Vincent Pallotti College Kapa,C-21660,103.197.133.248,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492001,,,,,21.2513999938965,81.6296005249023,21.261301,81.66007900000001,3.34,,
Raipur,22,,,AISHE,St. Vincent Pallotti College Kapa,C-21660,103.197.133.179,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492001,,,,,21.2513999938965,81.6296005249023,21.261301,81.66007900000001,3.34,,
Raipur,22,,,AISHE,St. Vincent Pallotti College Kapa,C-21660,103.79.33.234,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492007,,,,,21.2605991363525,81.6774978637695,21.261301,81.66007900000001,1.81,,
Raipur,22,,,AISHE,St. Vincent Pallotti College Kapa,C-21660,103.79.33.206,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492007,,,,,21.2605991363525,81.6774978637695,21.261301,81.66007900000001,1.81,,
Raipur,22,,,AISHE,St. Vincent Pallotti College Kapa,C-21660,103.79.33.194,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492007,,,,,21.2605991363525,81.6774978637695,21.261301,81.66007900000001,1.81,,
Durg,22,,,AISHE,Govt. Vishwanath Yadav Tamaskar P. G. Autonomus College,C-21670,103.197.134.145,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Durg,490009,,,,,21.1893005371094,81.3207015991211,,,,,
Durg,22,,,AISHE,Govt. Vishwanath Yadav Tamaskar P. G. Autonomus College,C-21670,103.197.134.37,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Durg,490023,,,,,21.2231006622314,81.3453979492188,,,,,
Durg,22,,,AISHE,Govt. Vishwanath Yadav Tamaskar P. G. Autonomus College,C-21670,103.197.134.11,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Durg,490001,,,,,21.2089004516602,81.3780975341797,,,,,
Bhilai,22,,,AISHE,St. Thomas College Bhilai Durg,C-21678,117.212.162.253,ipv4,AS,Asia,IN,India,GJ,Gujarat,Ahmedabad,380004,,,,,23.0361995697021,72.5811004638672,,,,,
Bhilai,22,,,AISHE,St. Thomas College Bhilai Durg,C-21678,117.212.162.158,ipv4,AS,Asia,IN,India,GJ,Gujarat,Ahmedabad,380001,,,,,23.0340995788574,72.5936965942383,,,,,
Bhilai,22,,,AISHE,St. Thomas College Bhilai Durg,C-21678,117.212.162.154,ipv4,AS,Asia,IN,India,GJ,Gujarat,Ahmedabad,380001,,,,,23.0340995788574,72.5936965942383,,,,,
Bhilai,22,,,AISHE,St. Thomas College Bhilai Durg,C-21678,117.212.162.146,ipv4,AS,Asia,IN,India,GJ,Gujarat,Ahmedabad,380001,,,,,23.0340995788574,72.5936965942383,,,,,
Bhilai Nagar,22,,,AISHE,Bhilai Mahila College Bhilai Nagar-2,C-21696,103.51.20.230,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492003,,,,,21.3017997741699,81.614501953125,21.1815943,81.33138097,32.24,,
Bhilai,22,,,AISHE,"Swami Shri Swaroopanand Saraswati Mahavidyalaya HUDCO, Bhilai",C-21697,182.71.130.10,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Durg,490020,,,,,21.2096004486084,81.3124008178711,21.191836,81.313112,1.98,,
Raipur,22,,,AISHE,"GURUKUL MAHILA MAHAVIDYALAYA, KALIBADI CHOWK, RAIPUR",C-21698,182.77.67.64,ipv4,AS,Asia,IN,India,MP,Madhya Pradesh,Indore,452010,,,,,22.7569007873535,75.9057006835938,23.25672,68.25001,785.44,,
Dongargarh,22,,,AISHE,"Govt. J.L.N. Mahavidyalaya, Dongargarh",C-21705,117.198.22.233,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Bhilai,490001,,,,,21.1781005859375,81.3893966674805,18.25001,82.32561,340.01,,
Bhilai,22,,,AISHE,Govt. College Vaishali Nagar,C-21724,59.88.100.213,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Bhilai,491107,,,,,21.1175003051758,81.3803100585938,21.20001,81.30008000000001,12.39,,
Bhilai Nagar,22,,,AISHE,Kalyan P.G. College Bhilai Nagar,C-21730,103.197.135.42,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Bhilai,490001,,,,,21.1781005859375,81.3893966674805,25.21357,68.12578,1427.1,,
RAIPUR,22,,,AISHE,Govt. D. B. P.G. Girls College kalibadi Chowk,C-21733,117.222.16.182,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492001,,,,,21.2513999938965,81.6296005249023,21.25253,81.631737,0.25,,
RAIPUR,22,,,AISHE,Mahant Laxami Naraya Das College,C-21739,171.61.21.81,ipv4,AS,Asia,IN,India,MP,Madhya Pradesh,Indore,452010,,,,,22.7569007873535,75.9057006835938,,,,,
RAIPUR,22,,,AISHE,Mahant Laxami Naraya Das College,C-21739,122.168.106.96,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492001,,,,,21.2513999938965,81.6296005249023,,,,,
Dhamtari,22,,,AISHE,B.C.S. Govt. P.G. College Dhamtari,C-21763,117.222.18.243,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492001,,,,,21.2513999938965,81.6296005249023,,,,,
Dhamtari,22,,,AISHE,B.C.S. Govt. P.G. College Dhamtari,C-21763,117.222.16.76,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492001,,,,,21.2513999938965,81.6296005249023,,,,,
Raipur,22,,,AISHE,Pragati College Chowbey Colony,C-21773,110.224.216.254,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,493113,,,,,21.246639251709,81.5760879516602,21.251379999999997,81.62964000000001,5.57,,
Bemetara,22,,,AISHE,Govt. Thakur Maharaj Singh College Than Khamariya,C-21780,117.198.21.66,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Bhilai,490001,,,,,21.1781005859375,81.3893966674805,23.208152,79.989203,267.83,,
Raipur,22,,,AISHE,Art.&Commerce Girls College Devendra Nagar,C-21787,122.175.144.53,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492001,,,,,21.2513999938965,81.6296005249023,,,,,
Rajnandgaon,22,,,AISHE,"Govt. Shivnath Science Mahavidyalaya, Rajnandgaon",C-21808,103.39.139.101,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492010,,,,,21.2465991973877,81.5761032104492,21.10001,81.03001,58.92,,
Bhilai,22,,,AISHE,Dr. K. C. B. Govt. PG College Bhilai-3,C-21820,103.90.74.134,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,493890,,,,,21.2377605438232,81.665153503418,21.11001,81.12001,58.28,,
Raipur,22,,,AISHE,Govt. Nagaarjun P.G. Science College,C-21828,117.212.163.247,ipv4,AS,Asia,IN,India,GJ,Gujarat,Ahmedabad,380001,,,,,23.0189990997314,72.5811004638672,27.25678,69.24566999999999,578.52,,
Raipur,22,,,AISHE,Govt. Nagaarjun P.G. Science College,C-21828,117.212.163.121,ipv4,AS,Asia,IN,India,GJ,Gujarat,Ahmedabad,380001,,,,,23.0303993225098,72.5780029296875,27.25678,69.24566999999999,577.3,,
KAWARDHA,22,,,AISHE,"Acharya Panth Shri Grindh Muni Name Saheb Govt. Mahavidyalaya, Kawardha, Kabirdham",C-21832,117.198.23.199,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Bhilai,490001,,,,,21.1781005859375,81.3893966674805,23.00025,81.00054,206.54,,
Raipur,22,,,AISHE,Dr. Radha Bai Govt. Navin Girls College,C-21848,103.215.204.10,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,493890,,,,,21.2377605438232,81.665153503418,21.14001,81.38001,31.5,,
Raipur,22,,,AISHE,Dr. Radha Bai Govt. Navin Girls College,C-21848,103.51.22.56,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Bhilai,490025,,,,,21.2198009490967,81.4574966430664,21.14001,81.38001,11.97,,
Bhilai Nagar,22,,,AISHE,"Shri Shankaracharya Mahavidyalaya, Junwani Bhilai",C-21849,182.71.130.10,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Durg,490020,,,,,21.2096004486084,81.3124008178711,21.210001000000002,81.310001,0.25,,
Bhilai,22,,,AISHE,M.J. College of I.T. Bhilai,C-21851,103.51.20.230,ipv4,AS,Asia,IN,India,CT,Chhattisgarh,Raipur,492003,,,,,21.3017997741699,81.614501953125,21.130001,81.190001,47.97,,
Raipur,22,,,AISHE,"Gracious College of Education, Belbhata (Abhanpur)",C-21858,123.63.47.217,ipv4,AS,Asia,IN,India,MH,Maharashtra,Mumbai,400070,,,,,19.0722007751465,72.880500793457,21.052778,81.74555600000001,951.6,,
Kashipur,5,,,AISHE,"Chandrawati Tiwari Govt.Girls  Degree College, kashipur",C-21877,103.199.158.50,ipv4,AS,Asia,IN,India,UT,Uttarakhand,Kashipur,244713,,,,,29.1986999511719,78.984001159668,29.21197,78.95823,2.9,,
Haldwani,5,,,AISHE,"M B Govt. P.G. College, Haldwani",C-21891,117.205.132.209,ipv4,AS,Asia,IN,India,UT,Uttarakhand,Almora,263679,,,,,29.4720096588135,79.6116104125977,,,,,
Haldwani,5,,,AISHE,"Government Madical College, Haldwani",C-21899,14.139.233.14,ipv4,AS,Asia,IN,India,UT,Uttarakhand,Haldwani,263139,,,,,29.2166996002197,79.5167007446289,29.22001,79.53001,1.34,,
Ramnagar,5,,,AISHE,"Govt. P G College, Ramnagar",C-21937,117.205.133.220,ipv4,AS,Asia,IN,India,UT,Uttarakhand,Almora,263679,,,,,29.4720096588135,79.6116104125977,29.40135,79.129099,47.38,,
MAHABUBNAGAR,36,,,AISHE,"N. T.R. Govt. Degree & P.G College for (W), Mahabubnagar",C-21995,223.189.76.71,ipv4,AS,Asia,IN,India,TG,Telangana,Hyderabad,500004,,,,,17.4046001434326,78.4663009643555,16.74768,77.997686,88.41,,
Dhuri,3,,,AISHE,"Desh Bhagat College of Education, Bardwal Dhuri,",C-22066,117.241.162.56,ipv4,AS,Asia,IN,India,PB,Punjab,Jalandhar,144026,,,,,31.2821006774902,75.5654983520508,30.4105501,75.87449140000001,101.3,,
MANSA,3,,,AISHE,"Nehru Memorial Govt. College, Mansa",C-22074,103.41.46.136,ipv4,AS,Asia,IN,India,PB,Punjab,Bathinda,151001,,,,,30.2110004425049,74.9455032348633,29.000009999999996,73.76001,176.82,,
MANSA,3,,,AISHE,"Nehru Memorial Govt. College, Mansa",C-22074,103.41.46.62,ipv4,AS,Asia,IN,India,PB,Punjab,Bathinda,151001,,,,,30.2110004425049,74.9455032348633,29.000009999999996,73.76001,176.82,,
Malerkotla,3,,,AISHE,"Govt. College of Education, Malerkotla  Sangrur",C-22088,202.14.123.161,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143004,,,,,31.6713008880615,74.9011001586914,30.521596999999996,75.886668,158.58,,
Malerkotla,3,,,AISHE,"Govt. College of Education, Malerkotla  Sangrur",C-22088,202.14.123.85,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143004,,,,,31.6713008880615,74.9011001586914,30.521596999999996,75.886668,158.58,,
Malerkotla,3,,,AISHE,"Govt. College of Education, Malerkotla  Sangrur",C-22088,202.14.123.67,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143004,,,,,31.6713008880615,74.9011001586914,30.521596999999996,75.886668,158.58,,
Malerkotla,3,,,AISHE,"Govt. College of Education, Malerkotla  Sangrur",C-22088,202.14.123.2,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143004,,,,,31.6713008880615,74.9011001586914,30.521596999999996,75.886668,158.58,,
Rupnagar,3,,,AISHE,"Government College,  Rupnagar",C-22113,45.126.196.241,ipv4,AS,Asia,IN,India,AP,Andhra Pradesh,G?d?r,524101,,,,,14.1463003158569,79.8504028320312,30.966409999999996,76.53311,1900.75,,
BATHINDA,3,,,AISHE,"Baba Farid College of Education, V&P.O. Deon, Muktsar Road, Bathinda",C-22137,112.196.18.146,ipv4,AS,Asia,IN,India,PB,Punjab,Bathinda,151001,,,,,30.2110004425049,74.9455032348633,30.251428499999996,74.841575,10.95,,
Bathinda,3,,,AISHE,"Baba Farid College of Management & Technology, Mukatsar Road, Deon, Bathinda",C-22185,112.196.18.146,ipv4,AS,Asia,IN,India,PB,Punjab,Bathinda,151001,,,,,30.2110004425049,74.9455032348633,30.252156,74.8448533,10.7,,
Malerkotla,3,,,AISHE,"Govt. College, Malerkotla, Sangrur",C-22191,202.14.123.213,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143005,,,,,31.6376991271973,74.8258972167969,30.521711,75.887955,160.09,,
Malerkotla,3,,,AISHE,"Govt. College, Malerkotla, Sangrur",C-22191,202.14.123.189,ipv4,AS,Asia,IN,India,PB,Punjab,Amritsar,143004,,,,,31.6713008880615,74.9011001586914,30.521711,75.887955,158.65,,
