lat,lng,address,Place
20.2768231,83.28538429999999,"Kinerkela, Odisha, India","KINERKELA,KESINGA,KALAHANDI,Odisha"
24.202349,84.1778016,"Patan, Jharkhand 822123, India","KISAINI,PATAN,PALAMU,Jharkhand"
19.1404296,82.318057,"E.O, Notified Area Council, Kotpad Main Road, Kotapad, Odisha 764058, India","KODAGAM,KOTPAD,KORAPUT,Odisha"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","KODRI,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.4123642,82.17273809999999,"utraula Road, Balrampur, Uttar Pradesh 271201, India","KOILARA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.0725715,84.4784478,"Unnamed Road, Koirganwan, Bihar 845307, India","KOIRGAWAN,JOGAPATTI,PASHCHIM CHAMPARAN,Bihar"
23.8839142,84.0616709,"Kokaru, Jharkhand, India","KOKARU,RAMGARH,PALAMU,Jharkhand"
24.1993595,84.1765863,"NH 98, Patan, Jharkhand 822123, India","KOLHUWA,PATAN,PALAMU,Jharkhand"
27.4309019,82.1805869,"Motisagar, Balrampur, Uttar Pradesh 271201, India","KOLWA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
22.6813546,85.20384419999999,"Rajgaon, Jharkhand 833103, India","KOMSAI,GUDRI,PASHCHIMI SINGHBHUM,Jharkhand"
27.5322145,82.57044169999999,"822, Vill. Bakauli Dalpur Post. Gainsari, Tulsipur, Uttar Pradesh 271210, India","KONDARI,GAINSARI,BALRAMPUR,Uttar Pradesh"
22.5075703,85.3769159,"Goilkera, Jharkhand 833103, India","KONENA,GOELKERA,PASHCHIMI SINGHBHUM,Jharkhand"
18.99883,82.4644445,"Konga, Odisha, India","KONGA,JEYPORE,KORAPUT,Odisha"
26.3726481,85.4927026,"Runni Saidpur Madhya, Bihar, India","KORLAHI MANSINGH,RUNNI SAIDPUR,SITAMARHI,Bihar"
20.4368757,83.3629107,"Kuanrgaon, Odisha 767032, India","KUANRGAON,SAINTALA,BOLANGIR,Odisha"
22.6327619,85.33688120000001,"Kudada, Jharkhand 833103, India","KUDADA,GUDRI,PASHCHIMI SINGHBHUM,Jharkhand"
22.3643756,85.6280697,"Kudamsada, Jharkhand, India","KUDAM SADA,NOAMUNDI,PASHCHIMI SINGHBHUM,Jharkhand"
20.1353735,84.0074882,"Nuagam, Odisha 762102, India","KUDUPAKIA,K.NUAGAM,KANDHAMAL,Odisha"
19.1404296,82.318057,"Kotapad, Odisha 764058, India","KUHUDIGAM,KOTPAD,KORAPUT,Odisha"
22.2279367,84.9219115,"Kukuda, Odisha, India","KUKUDA,BISRA,SUNDERGARH,Odisha"
22.5075703,85.3769159,"Goilkera, Jharkhand 833103, India","KULA,GOELKERA,PASHCHIMI SINGHBHUM,Jharkhand"
22.028232,86.9448841,"Suliapada, Odisha 757022, India","KULADAHANI,SULIAPADA,MAYURBHANJ,Odisha"
22.6263463,85.6383484,"Kulitondang, Jharkhand 833102, India","KULITONDANG,CHAKRADHARPUR,PASHCHIMI SINGHBHUM,Jharkhand"
24.2775877,84.1023541,"Palamu, Jharkhand 822113, India","KUMBHI KALA,NAWA BAZAR,PALAMU,Jharkhand"
22.452488,85.9443553,"Tantnagar, Jharkhand 833204, India","KUMBHRAM,TANTNAGAR,PASHCHIMI SINGHBHUM,Jharkhand"
22.2935465,85.3265449,"Kumbia, Jharkhand, India","KUNBIA,MANOHARPUR,PASHCHIMI SINGHBHUM,Jharkhand"
24.3728115,84.19798879999999,"Unnamed Road, Chhatarpur, Jharkhand 822113, India","KUNDOULI,CHHATARPUR,PALAMU,Jharkhand"
22.8642957,85.3265449,"Bandgaon, Jharkhand 835216, India","KUNDRUGUTU,BANDGAON,PASHCHIMI SINGHBHUM,Jharkhand"
19.0701537,82.5483422,"Kunduraguda, Odisha 764056, India","KUNDURAGUDA,BORIGUMMA,KORAPUT,Odisha"
18.8434563,82.5280537,"Kunturukhal, Odisha 764005, India","KUNTURUKHAL,JEYPORE,KORAPUT,Odisha"
26.7994224,84.6204403,"Majhaulia, Bihar 845454, India","KURIA,MAJHAULIA,PASHCHIM CHAMPARAN,Bihar"
24.3746769,84.1936203,"Chhatarpur, Jharkhand 822113, India","KURKUTA,CHHATARPUR,PALAMU,Jharkhand"
22.2094924,85.55145979999999,"Kolebira - Hat Gamharia Rd, Jharkhand, India","KUSHMUNDA,HATGAMAHARIA,PASHCHIMI SINGHBHUM,Jharkhand"
24.2493429,86.65921929999999,"Kusmaha, Jharkhand 815353, India","KUSMAHA,SARATH,DEOGHAR,Jharkhand"
22.1600279,84.30423329999999,"Bargaon, Odisha 770016, India","KUSTUNA,BARGAON,SUNDERGARH,Odisha"
19.2058193,82.54293249999999,"Kusumi, Odisha, India","KUSUMI,NABARANGPUR,NABARANGPUR,Odisha"
21.5029445,86.5034447,"Kusunpur, Odisha 757040, India","KUSUNPUR,KAPTIPADA,MAYURBHANJ,Odisha"
25.7868163,84.7253669,"Chhapra, Railway Colony, Chapra, Bihar 841301, India","LACCHU CHHAPAR A.B.,Bihar"
22.3730219,85.19717630000001,"Manoharpur, Jharkhand 833104, India","LAILOR,MANOHARPUR,PASHCHIMI SINGHBHUM,Jharkhand"
27.6856304,82.3207707,"Lakhahi, Uttar Pradesh 271208, India","LAKHAHI,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","LAKHANIPUR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
24.1951714,86.9436321,"Lakhanpur, Jharkhand 814149, India","LAKHANPUR,PALOJORI,DEOGHAR,Jharkhand"
19.4387267,82.74819959999999,"Lakhabahali, Odisha, India","LAKHBAHALI ,JAIPATNA,KALAHANDI,Odisha"
22.1024365,85.73333219999999,"Lakhipai, Jharkhand 833203, India","LAKHIPAI,JAGANNATHPUR,PASHCHIMI SINGHBHUM,Jharkhand"
24.2747622,86.6554041,"Deoghar - Sarwan Rd, Jharkhand, India","LAKHORIYA,SARWAN,DEOGHAR,Jharkhand"
27.4346558,82.2219104,"MDR10E, Balrampur Rural, Uttar Pradesh 271201, India","LAKSHAMAN PUR,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
26.8809809,84.3862733,"Belbanwa, Bihar 845452, India","LAKSHMIPUR,JOGAPATTI,PASHCHIM CHAMPARAN,Bihar"
27.4097358,82.0815673,"Lal Bojhi, Uttar Pradesh, India","LAL BOJHI,TULSIPUR,BALRAMPUR,Uttar Pradesh"
26.4677837,85.580505,"Kauriya Lalpur, Bihar, India","LALPUR,RUNNI SAIDPUR,SITAMARHI,Bihar"
27.3452968,82.582143,"Lalpur, Bhaluhiya, Uttar Pradesh 271312, India","LALPUR BHALUHIYA,REHRA BAZAR,BALRAMPUR,Uttar Pradesh"
27.3713477,82.150965,"Lalpur, Uttar Pradesh 271201, India","LALPUR KANJEBARIYA,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.5246311,82.4156829,"kanhara, Tulsipur, Uttar Pradesh 271207, India","LALPUR LAIWUDDI,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","LALPUR VISHUNPUR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.7147985,82.2949866,"Lambi Kohal, Uttar Pradesh, India","LAMBI KOHAL,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
22.678237,85.62731699999999,"Chakradharpur, South Eastern Railway Colony, Chakradharpur, Jharkhand 833102, India","LAUJI,CHAKRADHARPUR,PASHCHIMI SINGHBHUM,Jharkhand"
27.5181738,82.64614189999999,"Pachperwa, Uttar Pradesh 271206, India","LAUKAHWA,PACHPERWA,BALRAMPUR,Uttar Pradesh"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","LAUKI KALA,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.5857692,82.3536656,"Laxmanpur, Lal Nagar, Uttar Pradesh 271208, India","LAXMANPUR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.5857692,82.3536656,"Laxmanpur, Lal Nagar, Uttar Pradesh 271208, India","LAXMANPUR KHAIRAHNIY,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.4144307,82.375022,"Lilwa, Uttar Pradesh 271607, India","LILWA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.1077812,84.58771829999999,"Lipni, Bihar 845306, India","LIPNI,MAINATAND,PASHCHIM CHAMPARAN,Bihar"
27.5246311,82.4156829,"Tulsipur, Uttar Pradesh, India","LOHE PANIYA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.3753252,82.1958334,"Luchuiya, Uttar Pradesh 271201, India","LUCHUIYA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
22.1316928,84.8854545,"Lathikata, Odisha 770037, India","LUNGEI,LATHIKATA,SUNDERGARH,Odisha"
26.5172661,85.5386903,"Madanpur, Bihar 843314, India","MADANPUR,DUMRA,SITAMARHI,Bihar"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","MADARGARH,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
26.7294173,85.5727878,"Madhuban urf Madhuban Karmohna, Bihar, India","MADHUBAN URF KARMOHNA,SONBARSA,SITAMARHI,Bihar"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","MADHYA NAGAR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
20.5762206,83.0602998,"Madhyapur, Odisha 767026, India","MADHYAPUR,BELPADA,BOLANGIR,Odisha"
27.450474,82.6588089,"Madrahiya, Uttar Pradesh 271215, India","MADRAHIYA,PACHPERWA,BALRAMPUR,Uttar Pradesh"
27.4297064,82.17680179999999,"Mohalla Chikni, Alijanpurva, Balrampur, Uttar Pradesh 271201, India","MAHADEV ANTARPARI,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.4297064,82.17680179999999,"Mohalla Chikni, Alijanpurva, Balrampur, Uttar Pradesh 271201, India","MAHADEV BAKI,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.4618037,82.34078079999999,"Mahadeo Harihar Nagar, Uttar Pradesh 271607, India","MAHADEV HARIHARNAGAR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
20.7504099,82.8627162,"Khaprakhol, Odisha 767028, India","MAHARAPADAR,KHAPRAKHOL,BOLANGIR,Odisha"
27.5246311,82.4156829,"Tulsipur, Uttar Pradesh, India","MAHDEIYA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.6389946,82.2937175,"Harraiya Satgharwa, Uttar Pradesh 271208, India","MAHMUD NAGAR,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
27.6268676,82.634839,"Mahraj Ganj, Uttar Pradesh, India","MAHRAJ GANJ,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
19.8864697,82.0727726,"Raighar, Odisha 764074, India","MAHUBHATTA,RAIGHAR,NABARANGPUR,Odisha"
27.2328611,84.4500844,"Gaunaha, Bihar 845455, India","MAHUI,GAUNAHA,PASHCHIM CHAMPARAN,Bihar"
24.202349,84.1778016,"Patan, Jharkhand 822123, India","MAHULIYA,PATAN,PALAMU,Jharkhand"
27.5659922,82.2664774,"Mainahwa, Uttar Pradesh 271208, India","MAINAHWA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.6377845,82.29905839999999,"Harraiya Satgharwa, Uttar Pradesh 271208, India","MAJGAVAN,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
26.4409294,85.6653206,"Nanpur, Bihar 843333, India","MAJHAUR,NANPUR,SITAMARHI,Bihar"
27.3940281,82.53752240000001,"Ganwariya, Uttar Pradesh, India","MAJHGAWAN,BALRAMPUR,Uttar Pradesh"
19.6802741,82.6874942,"Majhiguda, Odisha 766019, India","MAJHIGUDA,KOKSARA,KALAHANDI,Odisha"
26.7660182,85.4318929,"Majkothwa,Majorganj, Sitamarhi, Bihar 843332, India","MAJKOTHWA,MAJORGANJ,SITAMARHI,Bihar"
19.7898364,83.787621,"Maliguda, Odisha 762105, India","MALAGUDA,KOTAGHAR,KANDHAMAL,Odisha"
26.6339819,85.71327459999999,"Sursand Malahi Rd, Bihar 843331, India","MALAHI,SURSAND,SITAMARHI,Bihar"
26.7758788,85.69741239999999,"Khairwa Malah, Bihar, India","MALAHI,PARIHAR,SITAMARHI,Bihar"
19.7875319,82.8805498,"Maliguda, Odisha 766023, India","MALIGUDA ,JUNAGARH,KALAHANDI,Odisha"
22.253078,86.04531229999999,"Jamda, Odisha 757045, India","MANBIR,JAMDA,MAYURBHANJ,Odisha"
26.8651447,84.34763210000001,"Jogapatti, Bihar 845452, India","MANGALPUR,JOGAPATTI,PASHCHIM CHAMPARAN,Bihar"
24.0357114,84.47763719999999,"Naudiha, mangalpur, Panki, Jharkhand 822122, India","MANGALPUR,PANKI,PALAMU,Jharkhand"
27.106336,84.475029,"Vill.-Dhum Nagar, Dhum Nagar Chowk, P.O. Narkatiaganj, West Champaran, Bihar 845455, India","MANGRAHARI,NARKATIAGANJ,PASHCHIM CHAMPARAN,Bihar"
24.3690508,84.1880936,"NH 98, Chhatarpur, Jharkhand 822113, India","MANHU,CHHATARPUR,PALAMU,Jharkhand"
24.1459498,84.21338759999999,"Manika, Jharkhand 822123, India","MANIKA,PATAN,PALAMU,Jharkhand"
27.1001195,83.96648859999999,"Majharia, Bihar 274802, India","MANJHARIA,BAGAHA-I,PASHCHIM CHAMPARAN,Bihar"
19.2744907,82.2406733,"Kosagumuda, Odisha 764061, India","MANKIDI,KOSAGUMUDA,NABARANGPUR,Odisha"
26.3726481,85.4927026,"Runni Saidpur Madhya, Bihar, India","MANPURRATNAULI URF,RUNNI SAIDPUR,SITAMARHI,Bihar"
19.8864697,82.0727726,"Raighar, Odisha 764074, India","MARIPARA,RAIGHAR,NABARANGPUR,Odisha"
24.7855119,82.57808779999999,"Marni, Uttar Pradesh 231210, India","MARNI,PACHPERWA,BALRAMPUR,Uttar Pradesh"
18.751105,82.4332952,"Boipariguda, Odisha 764043, India","MATHPADA,BOIPARIGUDA,KORAPUT,Odisha"
26.6153805,85.45505469999999,"Sitamarhi - Riga Rd, Bihar, India","MATHWA AZRAKBE BALUA,RIGA,SITAMARHI,Bihar"
22.6446331,85.7380843,"Khuntpani Rd., Jharkhand 833101, India","MATKOBERA,KHUNTPANI,PASHCHIMI SINGHBHUM,Jharkhand"
26.4409294,85.6653206,"Mednipur bazar nanpur, Medinipur, Bihar 843326, India","MEDNIPUR,NANPUR,SITAMARHI,Bihar"
27.1059249,84.4645184,"king group, Medraul, Bihar 845455, India","MEDRAUL,NARKATIAGANJ,PASHCHIM CHAMPARAN,Bihar"
27.4883376,82.2338812,"Mirzapur, Uttar Pradesh, India","MIRZAPUR,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.1786851,82.5537514,"Mohd. Pur Banjerha, Uttar Pradesh, India","MOHD.PUR,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
26.7994224,84.6204403,"Majhaulia, Bihar 845454, India","MOHIUDDINPUR,MAJHAULIA,PASHCHIM CHAMPARAN,Bihar"
19.664737,82.2121421,"Umerkote, Odisha 764073, India","MOHULI A/C,UMERKOTE,NABARANGPUR,Odisha"
18.8780657,82.6186292,"Mohulobhota, Odisha 764006, India","MOHULOBHOTA,JEYPORE,KORAPUT,Odisha"
27.5290248,82.4042298,"Orajhar, Uttar Pradesh 271210, India","MOORADEEH,TULSIPUR,BALRAMPUR,Uttar Pradesh"
24.4897698,86.79601819999999,"Deoghar - Dumka Rd, Mohanpur, Chopa, Jharkhand 814115, India","MORNEY,MOHANPUR,DEOGHAR,Jharkhand"
26.5316451,85.7948524,"Charaut, Bihar 843319, India","MOSIDHA,CHORAUT,SITAMARHI,Bihar"
19.4516213,82.3424763,"Motigam, Odisha, India","MOTIGAM,KOSAGUMUDA,NABARANGPUR,Odisha"
27.5181738,82.64614189999999,"Pachperwa, Uttar Pradesh 271206, India","MOTIPUR HARAHWA,PACHPERWA,BALRAMPUR,Uttar Pradesh"
20.194033,83.51696129999999,"Madanpur Rampur, Odisha 766102, India","MUDING,M.RAMPUR,KALAHANDI,Odisha"
19.0456801,82.92124620000001,"Dasmanthpur, Odisha 764028, India","MUJANG,DASMANTPUR,KORAPUT,Odisha"
27.5246311,82.4156829,"Tulsipur, Uttar Pradesh, India","MUJEHNI,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.0745405,82.3785145,"Munda Mafi, Sadulla nager, Rehra Bazar, Uttar Pradesh 271307, India","MUNDA MAFI,REHRA BAZAR,BALRAMPUR,Uttar Pradesh"
19.8864697,82.0727726,"Raighar, Odisha 764074, India","MUNDIBEDA,RAIGHAR,NABARANGPUR,Odisha"
24.0376814,84.2094347,"Lesliganj, Jharkhand 822118, India","MUNDRIYA,LESLIGANJ,PALAMU,Jharkhand"
24.3587866,84.2553204,"Chhatarpur Rd, Munkeri, Jharkhand 822113, India","MUNKERI,CHHATARPUR,PALAMU,Jharkhand"
27.1257029,84.2989707,"Murera, Bihar, India","MURERA,RAMNAGAR,PASHCHIM CHAMPARAN,Bihar"
26.8477011,85.5785157,"Sonbarsa, Bihar, India","MURHA DIH,SONBARSA,SITAMARHI,Bihar"
26.9659355,84.4474596,"Mushahari Senwaria, Bihar 845451, India","MUSHAHARI,LAURIYA,PASHCHIM CHAMPARAN,Bihar"
26.2216932,85.1194091,"Mushari, Bihar, India","MUSHARI TOLA MAHANA,MAJHAULIA,PASHCHIM CHAMPARAN,Bihar"
27.2906158,82.4745988,"Nagaria, Uttar Pradesh 271604, India","NAGARIYA,UTRAULA,BALRAMPUR,Uttar Pradesh"
19.7904925,82.7973983,"Nandagaon, Odisha 766023, India","NANDAGAON,DHARAMGARH,KALAHANDI,Odisha"
27.5224298,82.21757749999999,"Nanhuapur, Uttar Pradesh 271208, India","NANHUAPUR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.4846367,82.6561085,"Narayanpur, Uttar Pradesh 271215, India","NARAYAN PUR,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.1049072,82.8647354,"Thumhwa, Thumhwa Bhaiya, Uttar Pradesh 272153, India","NARAYANPUR THUMHWA,PACHPERWA,BALRAMPUR,Uttar Pradesh"
27.1324146,84.05938739999999,"naraynapur, Bagaha, Bihar 845105, India","NARWAL,BAGAHA-II (SIDHAW),PASHCHIM CHAMPARAN,Bihar"
24.3733078,84.1929949,"Bara, Palamu, NH-98, Aurangabad, Road, Chhatarpur, Jharkhand 822113, India","NASHO,CHHATARPUR,PALAMU,Jharkhand"
27.4034122,84.11497969999999,"Naurangia Done, Bihar 845105, India","NAURANGIA,RAMNAGAR,PASHCHIM CHAMPARAN,Bihar"
26.7613173,84.2476356,"Koirpatti, Thakrahan, Bihar 845459, India","NAUTAN,THAKARAHAN,PASHCHIM CHAMPARAN,Bihar"
27.531921,82.418326,"Titu Cplx, Bypass Rd, Tulsipur, Gonda, Balrampur, Uttar Pradesh 271208, India","NAUWWA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
24.2518377,86.8107363,"Nawadih, Jharkhand 814146, India","NAWADIH,SARATH,DEOGHAR,Jharkhand"
22.4112236,85.765722,"Jhinkpani, Jorapokhar, Jharkhand 833215, India","NAWAGAON,JHINKPANI,PASHCHIMI SINGHBHUM,Jharkhand"
24.0046468,84.4196384,"Nawarh surjun Nawagarh.po.PS.panki nawagarh surjaun, Panki, Jharkhand 822122, India","NAWAGARH,PANKI,PALAMU,Jharkhand"
22.2089216,85.6425493,"Jagannathpur, Jharkhand 833203, India","NAYAGOAN,JAGANNATHPUR,PASHCHIMI SINGHBHUM,Jharkhand"
19.1404296,82.318057,"Kotapad, Odisha 764058, India","NEHURUPALI,KOTPAD,KORAPUT,Odisha"
27.4307473,82.1805203,"Balrampur, Uttar Pradesh 271201, India","NETWA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.8922502,81.6487655,"Nawabgunj Rd, Chaugorwa, Uttar Pradesh 271865, India","NEWALGANJ,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
24.0542642,84.4579579,"Nima Chak, Jharkhand 822122, India","NIMACHAK,PANKI,PALAMU,Jharkhand"
21.7399401,86.8431671,"Betnoti, Odisha 757025, India","NUAGAN,BETNOTI,MAYURBHANJ,Odisha"
27.5246311,82.4156829,"Tulsipur, Uttar Pradesh, India","OARAHIYA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
24.3752883,84.056387,"Obra, Jharkhand 822120, India","OBRA,PANDU,PALAMU,Jharkhand"
19.0456801,82.92124620000001,"Dasmanthpur, Odisha 764028, India","ODAPUR,DASMANTPUR,KORAPUT,Odisha"
24.3733078,84.1929949,"Bara, Palamu, NH-98, Aurangabad, Road, Chhatarpur, Jharkhand 822113, India","OKARAHA,CHHATARPUR,PALAMU,Jharkhand"
27.5225063,82.40348709999999,"Orajhar, Uttar Pradesh, India","ORAJHAR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
24.0731432,84.2553527,"Oria kalan, Jharkhand 822118, India","ORIYA KALA,LESLIGANJ,PALAMU,Jharkhand"
26.1436698,81.4100403,"Deeh, Uttar Pradesh 229310, India","OVARI DEEH,REHRA BAZAR,BALRAMPUR,Uttar Pradesh"
27.531921,82.418326,"Titu Cplx, Bypass Rd, Tulsipur, Gonda, Balrampur, Uttar Pradesh 271208, India","PACHAPAKARI KALA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
26.7497097,85.4273082,"Majorganj, Bihar, India","PACHHARWA,MAJORGANJ,SITAMARHI,Bihar"
22.6712078,85.59336449999999,"Padmapur, Jharkhand 833102, India","PADAMPUR,CHAKRADHARPUR,PASHCHIMI SINGHBHUM,Jharkhand"
24.2105493,84.2969971,"Pakaria, Jharkhand 822113, India","PAKARIA,PANKI,PALAMU,Jharkhand"
27.1330331,84.4828838,"Pakri, Bihar 845455, India","PAKRI,LAURIYA,PASHCHIM CHAMPARAN,Bihar"
27.5120117,82.6419317,"Pachperwa, Uttar Pradesh 271206, India","PAKRI JEETPUR,PACHPERWA,BALRAMPUR,Uttar Pradesh"
26.8874897,84.5241849,"Pakrihar, Bihar 845450, India","PAKRIHAR,CHANPATIA,PASHCHIM CHAMPARAN,Bihar"
20.2495938,83.41107319999999,"Palam, Odisha, India","PALAM,NARLA,KALAHANDI,Odisha"
24.2345989,86.8383485,"Sarath, Jharkhand 814149, India","PALMA,SARATH,DEOGHAR,Jharkhand"
24.3690508,84.1880936,"NH 98, Chhatarpur, Jharkhand 822113, India","PALWA,CHHATARPUR,PALAMU,Jharkhand"
26.3784069,85.5946503,"Pandaul Buzurg, Bihar 843326, India","PANDAUL,NANPUR,SITAMARHI,Bihar"
22.2461088,86.59432029999999,"Saraskana, Odisha 757051, India","PANDRA,SARASKANA,MAYURBHANJ,Odisha"
22.6813546,85.20384419999999,"Rajgaon, Jharkhand 833103, India","PANDUWA,GUDRI,PASHCHIMI SINGHBHUM,Jharkhand"
22.3353462,85.92904589999999,"Chaibasa-Bharbharia-Kumardungi Rd, Roladih, Jharkhand 833201, India","PANGA,MANJHARI,PASHCHIMI SINGHBHUM,Jharkhand"
19.1759092,83.4184915,"Nehru Nagar, Rayagada, Odisha 765001, India","PANGALELERI,RAYAGADA,RAYAGADA,Odisha"
24.4870089,83.944655,"Haidar Nagar, Jharkhand 822115, India","PANTI,HAIDARNAGAR,PALAMU,Jharkhand"
19.8864697,82.0727726,"Ganjpara, Raighar, Odisha 764074, India","PARACHIPARA,RAIGHAR,NABARANGPUR,Odisha"
27.5396622,82.4238122,"Paraspar Karaunda, Uttar Pradesh 271210, India","PARASPUR KARAUNDA,TULSIPUR,BALRAMPUR,Uttar Pradesh"
27.4284,82.1831,"Govind Bagh, Balrampur., 80/1, Khasra No. 2406, Mohalla Naousera, Balrampur, Uttar Pradesh 271201, India","PARSA,BALRAMPUR,BALRAMPUR,Uttar Pradesh"
27.1785515,84.5981913,"Parsauni, Bihar 845306, India","PARSAUNI,MAINATAND,PASHCHIM CHAMPARAN,Bihar"
22.3366053,85.9292238,"Chaibasa-Bharbharia-Kumardungi Rd, Roladih, Jharkhand 833201, India","PARSI,MANJHARI,PASHCHIMI SINGHBHUM,Jharkhand"
24.0894321,84.0524237,"Parsiya, Jharkhand 822110, India","PARSIYA,PANKI,PALAMU,Jharkhand"
21.7722102,87.0311931,"Parulia, Odisha, India","PARULIA,RASGOVINDPUR,MAYURBHANJ,Odisha"
22.6446331,85.7380843,"Khuntpani Rd., Jharkhand 833101, India","PATAHATU,KHUNTPANI,PASHCHIMI SINGHBHUM,Jharkhand"
22.5075703,85.3769159,"Goilkera, Jharkhand 833103, India","PATANIYA,GOELKERA,PASHCHIMI SINGHBHUM,Jharkhand"
22.2132074,85.87676739999999,"Kumardungi, Jharkhand 833214, India","PATARHATU,KUMARDUNGI,PASHCHIMI SINGHBHUM,Jharkhand"
24.4870089,83.944655,"Haidar Nagar, Jharkhand 822115, India","PATARIA,HAIDARNAGAR,PALAMU,Jharkhand"
26.9445192,84.53794549999999,"Chanpatia, Bihar 845449, India","PATARKHA NAURANGIA,CHANPATIA,PASHCHIM CHAMPARAN,Bihar"
19.2313149,82.5486923,"Nowrangpur, Odisha 764059, India","PATHORLOSA,NANDAHANDI,NABARANGPUR,Odisha"
27.531921,82.418326,"Titu Cplx, Bypass Rd, Tulsipur, Gonda, Balrampur, Uttar Pradesh 271208, India","PATOHAKOT,TULSIPUR,BALRAMPUR,Uttar Pradesh"
19.3544348,82.5280537,"Patroguda, Odisha 764071, India","PATROGUDA,PAPADAHANDI,NABARANGPUR,Odisha"
18.8821885,82.4744613,"Phampuni Rd, Jeypore, Odisha 764002, India","PHAMPUNI,JEYPORE,KORAPUT,Odisha"
26.8152349,85.5669992,"Pharchhahian, Bihar 843330, India","PHARCHHAHIAN,SONBARSA,SITAMARHI,Bihar"
26.685918,84.45664579999999,"Fuliyakhar, Bihar, India","PHULIA KHAND,BAIRIA,PASHCHIM CHAMPARAN,Bihar"
26.7133642,84.4448348,"Phul Jharia, Bihar 845438, India","PHULJHARIA,BAIRIA,PASHCHIM CHAMPARAN,Bihar"
27.2229994,84.3680054,"Phulwaria, Bihar, India","PHULWARIA,RAMNAGAR,PASHCHIM CHAMPARAN,Bihar"
27.6402818,82.23931499999999,"Phulwaria, Uttar Pradesh, India","PHULWARIYA,HARAIYA SATGHARWA,BALRAMPUR,Uttar Pradesh"
19.1404296,82.318057,"Kotapad, Odisha 764058, India","PHUPUGAM,KOTPAD,KORAPUT,Odisha"
21.8593131,86.0045031,"Pichhuli, Odisha 757036, India","PICHHULI,KARANJIA,MAYURBHANJ,Odisha"
22.3366053,85.9292238,"Chaibasa-Bharbharia-Kumardungi Rd, Roladih, Jharkhand 833201, India","PILKA,MANJHARI,PASHCHIMI SINGHBHUM,Jharkhand"
26.7421034,85.50843479999999,"Pipra Ghat, Bihar, India","PIPRA GHAT,SONBARSA,SITAMARHI,Bihar"
19.0517161,82.5486131,"Borigumma, Odisha 764056, India","PODAPADAR,BORIGUMMA,KORAPUT,Odisha"
19.3568651,83.1153029,"Kasipur, Odisha 765015, India","PODAPADI,KASIPUR,RAYAGADA,Odisha"
27.5578591,82.3831561,"Pooranpur, Uttar Pradesh, India","POORANPUR,TULSIPUR,BALRAMPUR,Uttar Pradesh"
