,words,mapping,score
1590,naik engineering works,kisan engineering works,0.9552042160737813
1591,naik engineering works,nafisa engineering works,0.9545454545454546
1592,naik engineering works,vina engineering works,0.9538239538239539
1593,namah industries,mahan industries,0.9791666666666666
1594,namah industries,rahman industries,0.9595588235294118
1595,nandani sahakari bank  nandani,nandani sahakari bank nandani,0.9933333333333334
1596,nandani sahakari bank nandani,nandani sahakari bank  nandani,0.9933333333333334
1597,nandi engineering works,annai engineering works,0.955862977602108
1598,naresh steel agro industries,haresh steel agro industries,0.9514991181657848
1599,nasik district central co op bank,nadia district central co op bank,0.9590746171391333
1600,nasik merchants coop bank,nasik merchants coop bank nashik,0.95625
1601,nasik merchants coop bank nashik,nasik merchants coop bank,0.95625
1602,nataraj engineering works,ratan engineering works,0.9588405797101448
1603,national bank for agricultural & rural development,national bank for agriculture & rural development,0.9629183673469388
1604,national bank for agriculture & rural development,national bank for agricultural & rural development,0.9629183673469388
1605,national bank for agriculture & rural development,national bank for agriculture and rural development,0.9508203281312525
1606,national bank for agriculture and rural development,national bank for agriculture & rural development,0.9508203281312525
1607,nav jeevan co op bank,nav jeevan coop bank,0.9804761904761905
1608,nav jeevan coop bank,nav jeevan co op bank,0.9804761904761905
1609,navi mumbai co op bank,navi mumbai coop bank,0.9813852813852814
1610,navi mumbai coop bank,navi mumbai co op bank,0.9813852813852814
1611,navkar share & stock brokers,aryan share & stock brokers,0.9510242843576178
1612,ncl industries,nacl industries,0.9800000000000001
1613,ncl industries,ncml industries,0.9822222222222223
1614,ncml industries,nacl industries,0.9600000000000001
1615,ncml industries,ncl industries,0.9822222222222223
1616,nda securities,an securities,0.9505494505494506
1617,neeraj agro industries,heera agro industries,0.9538239538239538
1618,neesa infrastructure,deesan infrastructure,0.9507936507936509
1619,new anand engineering works,new hanuman engineering works,0.9719029374201787
1620,new b k engg works,new r b engg works,0.9660130718954247
1621,new hanuman engineering works,new anand engineering works,0.9719029374201787
1622,new india co-op bank,new india coop bank,0.99
1623,new india coop bank,new india co-op bank,0.99
1624,new r b engg works,new b k engg works,0.9660130718954247
1625,new shri niwas agro industries,new shri sai agro industries,0.9509523809523809
1626,new shri sai agro industries,new shri niwas agro industries,0.9509523809523809
1627,nidhi co op bank,nidhi coop bank,0.9741666666666667
1628,nidhi coop bank,nidhi co op bank,0.9741666666666667
1629,nila industries,anil industries,0.9555555555555556
1630,nila industries,nirmal industries,0.9508496732026143
1631,nirmal agro industries,viral agro industries,0.9538239538239538
1632,nirmal industries,minal industries,0.9595588235294118
1633,nirmal industries,nila industries,0.9508496732026143
1634,nirmal industries,nirmala industries,0.9888888888888889
1635,nirmala industries,nirmal industries,0.9888888888888889
1636,nisha steel industries,manish steel industries,0.9552042160737813
1637,nkb securities,bnk securities,0.9761904761904763
1638,nkgsb co op bank,nkgsb coop bank,0.9741666666666667
1639,nkgsb coop bank,nkgsb co op bank,0.9741666666666667
1640,nlc tamil nadu power,nlc tamilnadu power,0.9689473684210526
1641,nlc tamilnadu power,nlc tamil nadu power,0.9689473684210526
1642,npcil - kakrapar atomic power station,npcil - tarapur atomic power station,0.9550256138491432
1643,npcil - tarapur atomic power station,npcil - kakrapar atomic power station,0.9550256138491432
1644,nsdl payments bank,nsdl payments bank app,0.9636363636363636
1645,nsdl payments bank app,nsdl payments bank,0.9636363636363636
1646,oil field warehouse and service,oil field warehouse and services,0.99375
1647,oil field warehouse and services,oil field warehouse and service,0.99375
1648,olympus industries,opus industries,0.9500000000000001
1649,om engineering works,m m engineering works,0.9515873015873016
1650,om industries,rom industries,0.9761904761904763
1651,oman international bank sao,oman international bank saog,0.9928571428571429
1652,oman international bank saog,oman international bank sao,0.9928571428571429
1653,omkar trailer,onkar trailer,0.9538461538461539
1654,onkar trailer,omkar trailer,0.9538461538461539
1655,opus industries,olympus industries,0.9500000000000001
1656,oriental bank of commerce,oriental bank of commerece,0.9843076923076923
1657,oriental bank of commerce,oriental bank of commerece,0.9843076923076923
1658,oriental bank of commerece,oriental bank of commerce,0.9843076923076923
1659,oriental bank of commerece,oriental bank of commerce,0.9843076923076923
1660,oriental pathways agra,oriental pathways nagpur,0.9659090909090909
1661,oriental pathways nagpur,oriental pathways agra,0.9659090909090909
1662,orissa metaliks   unit-i,orissa metaliks   unit-ii,0.992
1663,orissa metaliks   unit-ii,orissa metaliks   unit-i,0.992
1664,orissa state cooperative bank,orissa state cooperative bank bank,0.9705882352941176
1665,orissa state cooperative bank bank,orissa state cooperative bank,0.9705882352941176
1666,ostro andhra wind,ostro madhya wind,0.9529411764705882
1667,ostro madhya wind,ostro andhra wind,0.9529411764705882
1668,ostro renewable,ostro renewables,0.9874999999999999
1669,ostro renewables,ostro renewable,0.9874999999999999
1670,p b national agriculture work,p b national agriculture works,0.9933333333333334
1671,p b national agriculture works,p b national agriculture work,0.9933333333333334
1672,p k enterprises,m k enterprises,0.9555555555555556
1673,palus sahakari bank,palus sahakari bank palus,0.952
1674,palus sahakari bank palus,palus sahakari bank,0.952
1675,pan securities,an securities,0.9761904761904763
1676,parakh agro industries,parth agro industries,0.9560101010101009
1677,paramount automotives,paramount automotives l,0.9826086956521739
1678,paramount automotives l,paramount automotives,0.9826086956521739
1679,pardeep agro industries,pardeep agro industry,0.9643892339544513
1680,pardeep agro industries,pradeep agro industries,0.9869565217391304
1681,pardeep agro industry,pardeep agro industries,0.9643892339544513
1682,parsik janata sahakari bank,parsik janata sahakari bk,0.9851851851851852
1683,parsik janata sahakari bk,parsik janata sahakari bank,0.9851851851851852
1684,partap steels,pratap steels,0.976923076923077
1685,parth agro industries,parakh agro industries,0.9560101010101009
1686,pasha agro industries,akash agro industries,0.9515873015873014
1687,pashupati vehicle,pashupati vehicles,0.9888888888888889
1688,pashupati vehicles,pashupati vehicle,0.9888888888888889
1689,pataleshwar industries,pateleshwar industries,0.9565656565656566
1690,patel industries,axtel industries,0.9583333333333334
1691,pateleshwar industries,pataleshwar industries,0.9565656565656566
1692,pathan engineering works,ratan engineering works,0.9577294685990339
1693,pavan agro industries,aman agro industries,0.9515873015873016
1694,pavana sahakari bank,pavana sahakari bank pune,0.96
1695,pavana sahakari bank pune,pavana sahakari bank,0.96
1696,paytm payments bank,paytm payments bank app,0.9652173913043479
1697,paytm payments bank app,paytm payments bank,0.9652173913043479
1698,paytm payments bank app,paytm payments bank,0.9652173913043479
1699,paytm payments bank,paytm payments bank app,0.9652173913043479
1700,pca india automobiles,fca india automobiles,0.9682539682539683
1701,pel industries,spl industries,0.9523809523809524
1702,peoples co op bank dholka,peoples co op bank  dholka,0.9923076923076923
1703,peoples co op bank  dholka,peoples co op bank dholka,0.9923076923076923
1704,perfect agro industries,preet agro industries,0.9596273291925466
1705,phillipcapital (india),phillipcapital india,0.9818181818181818
1706,phillipcapital india,phillipcapital (india),0.9818181818181818
1707,pimpalgaon merchant coop bank,pimpalgaon merchant cooperative bank,0.9542145593869732
1708,pimpalgaon merchant cooperative bank,pimpalgaon merchant coop bank,0.9542145593869732
1709,pioneer gas power,pioneer power,0.9529411764705882
1710,pioneer power,pioneer gas power,0.9529411764705882
1711,pl engineering,bpl engineering,0.9777777777777779
1712,pl engineering,psl engineering,0.9800000000000001
1713,pm industries,jpm industries,0.9761904761904763
1714,poonawalla finance,poonawalla financials,0.9507936507936509
1715,poonawalla financials,poonawalla finance,0.9507936507936509
1716,poonawalla shares & securities,poonawalla shares and securities,0.9745833333333334
1717,poonawalla shares and securities,poonawalla shares & securities,0.9745833333333334
1718,poornawadi nagrik sah bank m beed,poornawadi nagrik sahakari bank m beed,0.9615629984051036
1719,poornawadi nagrik sahakari bank m beed,poornawadi nagrik sah bank m beed,0.9615629984051036
1720,powerland agro tractor veh,powerland agro tractor vehicles,0.967741935483871
1721,powerland agro tractor vehicles,powerland agro tractor veh,0.967741935483871
1722,prabhu engineering works,prakash engineering works,0.9525555555555556
1723,prabhu engineering works,prathap engineering works,0.9525555555555556
1724,pradeep agro industries,pardeep agro industries,0.9869565217391304
1725,praj industries,prajwal industries,0.9666666666666667
1726,praj industries,raj industries,0.9777777777777779
1727,prajwal industries,praj industries,0.9666666666666667
1728,prakash engineering works,prabhu engineering works,0.9525555555555556
1729,prakash engineering works,prathap engineering works,0.9525217391304348
1730,pratap steels,partap steels,0.976923076923077
1731,prathap engineering works,aptha engineering works,0.9588405797101448
1732,prathap engineering works,prabhu engineering works,0.9525555555555556
1733,prathap engineering works,prakash engineering works,0.9525217391304348
1734,prayagraj power generation co,prayagraj power generation company,0.9705882352941176
1735,prayagraj power generation company,prayagraj power generation co,0.9705882352941176
1736,preeet agro industries,preet agro industries,0.990909090909091
1737,preet agro industries,perfect agro industries,0.9596273291925466
1738,preet agro industries,preeet agro industries,0.990909090909091
1739,preet tractors,greet tractors,0.9523809523809524
1740,prima industries,primacy industries,0.9777777777777777
1741,primacy industries,prima industries,0.9777777777777777
1742,prime co op bank,prime coop bank,0.9741666666666667
1743,prime coop bank,prime co op bank,0.9741666666666667
1744,primus real estates,prius real estate,0.9754385964912281
1745,prius real estate,primus real estates,0.9754385964912281
1746,priyadarshani nagari sahakari bank jalna,priyadarshani nagari sahakari bank  jalna,0.9951219512195122
1747,priyadarshani nagari sahakari bank  jalna,priyadarshani nagari sahakari bank jalna,0.9951219512195122
1748,psb securities,psj securities,0.9619047619047619
1749,pse securities,hse securities,0.9523809523809524
1750,pse securities,lse securities,0.9523809523809524
1751,pse securities,mpse securities,0.9777777777777779
1752,pse securities,upse securities,0.9777777777777779
1753,psj securities,psb securities,0.9619047619047619
1754,psl engineering,bpl engineering,0.9555555555555556
1755,psl engineering,pl engineering,0.9800000000000001
1756,pune district central co op bank,pune district central co operative bank,0.957852564102564
1757,pune district central co operative bank,pune district central co op bank,0.957852564102564
1758,pune peoples co op bank,pune peoples coop bank,0.9822134387351779
1759,pune peoples co op bank,pune peoples coop bank,0.9822134387351779
1760,pune peoples coop bank,pune peoples co op bank,0.9822134387351779
1761,pune peoples coop bank,pune peoples co op bank,0.9822134387351779
1762,punjab & sind bank,punjab & sindh bank,0.9894736842105263
1763,punjab & sindh bank,punjab & sind bank,0.9894736842105263
1764,punjab agro industries,punjab agro industries corp,0.962962962962963
1765,punjab agro industries corp,punjab agro industries,0.962962962962963
1766,punjab and maharashtra co bank,punjab and maharashtra co op bank,0.9818181818181818
1767,punjab and maharashtra co bank,punjab and maharashtra coop bank,0.9874999999999999
1768,punjab and maharashtra co bank,punjab and maharastra coop bank,0.9804301075268818
1769,punjab and maharashtra co op bank,punjab and maharashtra co bank,0.9818181818181818
1770,punjab and maharashtra co op bank,punjab and maharashtra co operative bank,0.958939393939394
1771,punjab and maharashtra co op bank,punjab and maharashtra coop bank,0.9876893939393939
1772,punjab and maharashtra co op bank,punjab and maharastra coop bank,0.9814271749755621
1773,punjab and maharashtra co operative bank,punjab and maharashtra co op bank,0.958939393939394
1774,punjab and maharashtra co operative bank,punjab and maharashtra cooperative bank,0.9693589743589744
1775,punjab and maharashtra coop bank,punjab and maharashtra co bank,0.9874999999999999
1776,punjab and maharashtra coop bank,punjab and maharashtra co op bank,0.9876893939393939
1777,punjab and maharashtra coop bank,punjab and maharashtra cooperative bank,0.957852564102564
1778,punjab and maharashtra coop bank,punjab and maharastra coop bank,0.99375
1779,punjab and maharashtra cooperative bank,punjab and maharashtra co operative bank,0.9693589743589744
1780,punjab and maharashtra cooperative bank,punjab and maharashtra coop bank,0.957852564102564
1781,punjab and maharashtra cooperative bank,punjab and maharastra coop bank,0.9525227460711331
1782,punjab and maharastra coop bank,punjab and maharashtra co bank,0.9804301075268818
1783,punjab and maharastra coop bank,punjab and maharashtra co op bank,0.9814271749755621
1784,punjab and maharastra coop bank,punjab and maharashtra coop bank,0.99375
1785,punjab and maharastra coop bank,punjab and maharashtra cooperative bank,0.9525227460711331
1786,punjab and sind bank,punjab and sindh bank,0.9904761904761905
1787,punjab and sindh bank,punjab and sind bank,0.9904761904761905
1788,punjab national bank,punjab national bank app,0.9666666666666667
1789,punjab national bank app,punjab national bank,0.9666666666666667
1790,punjab national bank app,punjab national bank,0.9666666666666667
1791,punjab national bank large corporate branch,punjab national bank large corporate branch chennai,0.9686274509803922
1792,punjab national bank large corporate branch chennai,punjab national bank large corporate branch,0.9686274509803922
1793,punjab national bank,punjab national bank app,0.9666666666666667
1794,punjab national bank oriental bc till 31032020,punjab national bank united boi till 31032020,0.9502277432712215
1795,punjab national bank united boi till 31032020,punjab national bank oriental bc till 31032020,0.9502277432712215
1796,punjab sind bank app,punjab sindh bank app,0.9904761904761905
1797,punjab sindh bank app,punjab sind bank app,0.9904761904761905
1798,punjab state power corp,punjab state power corporation,0.9533333333333333
1799,punjab state power corporation,punjab state power corp,0.9533333333333333
1800,pusad urban bank,pusad urban coop bank,0.9523809523809523
1801,pusad urban co op bank,pusad urban coop bank,0.9813852813852814
1802,pusad urban coop bank,pusad urban bank,0.9523809523809523
1803,pusad urban coop bank,pusad urban co op bank,0.9813852813852814
1804,pusad urban cooperative bank,pusad urban cooperative bank pusad,0.9647058823529411
1805,pusad urban cooperative bank pusad,pusad urban cooperative bank,0.9647058823529411
1806,qatar national bank,qatar national bank qpsc,0.9583333333333333
1807,qatar national bank,qatar national bank saq,0.9652173913043479
1808,qatar national bank,qatar national bankqpsc,0.9652173913043479
1809,qatar national bank qpsc,qatar national bank,0.9583333333333333
1810,qatar national bank qpsc,qatar national bank saq,0.9655467720685112
1811,qatar national bank qpsc,qatar national bankqpsc,0.9916666666666667
1812,qatar national bank saq,qatar national bank,0.9652173913043479
1813,qatar national bank saq,qatar national bank qpsc,0.9655467720685112
1814,qatar national bank saq,qatar national bankqpsc,0.9556935817805382
1815,qatar national bankqpsc,qatar national bank,0.9652173913043479
1816,qatar national bankqpsc,qatar national bank qpsc,0.9916666666666667
1817,qatar national bankqpsc,qatar national bank saq,0.9556935817805382
1818,quant securities,quantum securities,0.9527777777777777
1819,quantum securities,quant securities,0.9527777777777777
1820,r b industries,b r industries,0.9761904761904763
1821,r k agro industries,r s agro industries,0.9719298245614034
1822,r k engineering works,a k engineering works,0.9682539682539683
1823,r k engineering works,k k engineering works,0.9515873015873014
1824,r k engineering works,k s engineering works,0.9515873015873014
1825,r k engineering works,m r engineering works,0.9515873015873014
1826,r k engineering works,s r engineering works,0.9515873015873014
1827,r s agro industries,r k agro industries,0.9719298245614034
1828,rlp securities,lkp securities,0.9523809523809524
1829,raaj automotive,raj automotive,0.9631746031746032
1830,rabo bank international,rabobank international,0.9731225296442687
1831,rabobank international,rabo bank international,0.9731225296442687
1832,radha kishan engg works,radhe krishna eng works,0.9556935817805382
1833,radhe agro industries,ramdev agro industries,0.9630591630591631
1834,radhe krishna eng works,radha kishan engg works,0.9556935817805382
1835,rahman industries,mahan industries,0.9595588235294118
1836,rahman industries,namah industries,0.9595588235294118
1837,rahman industries,rajan industries,0.9519607843137254
1838,rahman industries,rajmohan industries,0.9562435500515996
1839,rahman industries,rama industries,0.9508496732026143
1840,rahman industries,ramon industries,0.9519607843137254
1841,rahman industries,ratan industries,0.9519607843137254
1842,rahul agro industries,rupal agro industries,0.9564285714285713
1843,rai agro industries,bihar agro industries,0.9507101086048454
1844,rai agro industries,hira agro industries,0.9657894736842105
1845,rai agro industries,ramji agro industries,0.9746031746031746
1846,rai agro industries,ravi agro industries,0.9866666666666667
1847,rai agro industries,viral agro industries,0.9507101086048454
1848,rain industries,kiran industries,0.9569444444444445
1849,raj agricultural,raj agriculture halol,0.9523809523809523
1850,raj agriculture halol,raj agricultural,0.9523809523809523
1851,raj agro industries,ram agro industries,0.9719298245614034
1852,raj automotive,raaj automotive,0.9631746031746032
1853,raj engineering works,ars engineering works,0.9515873015873014
1854,raj engineering works,raja engineering works,0.9893939393939394
1855,raj engineering works,raje engineering works,0.9560606060606062
1856,raj engineering works,saroj engineering works,0.9551414768806072
1857,raj engineering works,suraj engineering works,0.9710144927536232
1858,raj industries,praj industries,0.9777777777777779
1859,raj industries,rajan industries,0.9541666666666667
1860,raj industries,rao industries,0.9619047619047619
1861,raj welding works,rajesh welding works,0.9512745098039215
1862,raj welding works,ram welding works,0.9686274509803922
1863,raja engineering works,amar engineering works,0.9538239538239539
1864,raja engineering works,khaja engineering works,0.955862977602108
1865,raja engineering works,raj engineering works,0.9893939393939394
1866,raja engineering works,suraj engineering works,0.955862977602108
1867,rajadhani co op urban bank,rajadhani coop urban bank,0.9603076923076923
1868,rajadhani coop urban bank,rajadhani co op urban bank,0.9603076923076923
1869,rajan industries,rahman industries,0.9519607843137254
1870,rajan industries,raj industries,0.9541666666666667
1871,rajan industries,rajmohan industries,0.9631578947368421
1872,rajan industries,ratan industries,0.9666666666666667
1873,rajapur urban co op bank,rajapur urban coop bank,0.9829710144927537
1874,rajapur urban coop bank,rajapur urban co op bank,0.9829710144927537
1875,rajarambapu sahakari bank,rajarambapu sahakari bank ; peth,0.95625
1876,rajarambapu sahakari bank,rajarambapu sahakari bank  peth,0.9612903225806452
1877,rajarambapu sahakari bank ; peth,rajarambapu sahakari bank,0.95625
1878,rajarambapu sahakari bank ; peth,rajarambapu sahakari bank  peth,0.99375
1879,rajarambapu sahakari bank  peth,rajarambapu sahakari bank,0.9612903225806452
1880,rajarambapu sahakari bank  peth,rajarambapu sahakari bank ; peth,0.99375
1881,rajarshi shahu sahakari bank,rajarshi shahu sahakari bank pune,0.9696969696969697
1882,rajarshi shahu sahakari bank,rajarshi shahu sahakari bank pune,0.9696969696969697
1883,rajarshi shahu sahakari bank pune,rajarshi shahu sahakari bank,0.9696969696969697
1884,rajarshi shahu sahakari bank pune,rajarshi shahu sahakari bank,0.9696969696969697
1885,rajasthan state industrial development and investment corp,rajasthan state industrial developmentand investment corp,0.9719903206291591
1886,rajasthan state industrial developmentand investment corp,rajasthan state industrial development and investment corp,0.9719903206291591
1887,rajasthan state mines & minerals,rajasthan state mines and minerals,0.9567481024667931
1888,rajasthan state mines and minerals,rajasthan state mines & minerals,0.9567481024667931
1889,raje engineering works,ejaj engineering works,0.9538239538239539
1890,raje engineering works,raj engineering works,0.9560606060606062
1891,raje engineering works,rajesh engineering works,0.9833333333333333
1892,raje engineering works,rakesh engineering works,0.9545454545454546
1893,raje engineering works,ramdev engineering works,0.9545454545454546
1894,raje engineering works,real engineering works,0.9584415584415585
1895,rajesh engineering works,raje engineering works,0.9833333333333333
1896,rajesh engineering works,rakesh engineering works,0.9777777777777779
1897,rajesh welding works,raj welding works,0.9512745098039215
1898,rajgurunagar sahakari bank,rajgurunagar sahkari bank,0.9683076923076923
1899,rajgurunagar sahakari bank,rajgurunagar sahkari bank,0.9683076923076923
1900,rajgurunagar sahkari bank,rajgurunagar sahakari bank,0.9683076923076923
1901,rajgurunagar sahkari bank,rajgurunagar sahakari bank,0.9683076923076923
1902,rajmohan industries,rahman industries,0.9562435500515996
1903,rajmohan industries,rajan industries,0.9631578947368421
1904,rajmohan industries,ramon industries,0.9578947368421052
1905,rajshree sugars and chemicals  unit 3,rajshree sugars and chemicals,0.9567567567567568
1906,rajshree sugars and chemicals,rajshree sugars and chemicals  unit 3,0.9567567567567568
1907,rakesh agro,ramesh agro,0.9515151515151515
1908,rakesh engineering works,raje engineering works,0.9545454545454546
1909,rakesh engineering works,rajesh engineering works,0.9777777777777779
1910,rallies india,rallis india,0.9846153846153847
1911,rallis india,rallies india,0.9846153846153847
1912,ram agro industries,raj agro industries,0.9719298245614034
1913,ram chand and sons,ram chander and sons,0.98
1914,ram chander and sons,ram chand and sons,0.98
1915,ram infrastructure,ramky infrastructure,0.9766666666666667
1916,ram ji agro industries,ram vijay agro industries,0.9578181818181818
1917,ram vijay agro industries,ram ji agro industries,0.9578181818181818
1918,ram welding works,raj welding works,0.9686274509803922
1919,rama industries,arma industries,0.9777777777777779
1920,rama industries,karma industries,0.9569444444444445
1921,rama industries,rahman industries,0.9508496732026143
1922,raman agro industries,karan agro industries,0.9515873015873014
1923,ramdev agro industries,radhe agro industries,0.9630591630591631
1924,ramdev engineering works,raje engineering works,0.9545454545454546
1925,ramesh agro,rakesh agro,0.9515151515151515
1926,ramji agro industries,rai agro industries,0.9746031746031746
1927,ramji agro industries,ravi agro industries,0.9612698412698413
1928,ramky infrastructure,ram infrastructure,0.9766666666666667
1929,ramon industries,rahman industries,0.9519607843137254
1930,ramon industries,rajmohan industries,0.9578947368421052
1931,rani channamma mahila sahakari bank niyamit belagavi,rani channamma mahila sahakari bank niyamt belgavi,0.9763076923076923
1932,rani channamma mahila sahakari bank niyamt belgavi,rani channamma mahila sahakari bank niyamit belagavi,0.9763076923076923
1933,rao industries,agro industries,0.953968253968254
1934,rao industries,raj industries,0.9619047619047619
1935,rao industries,rom industries,0.9571428571428572
1936,rapid metrorail gurgaon,rapid metrorail gurgaon south,0.9586206896551724
1937,rapid metrorail gurgaon south,rapid metrorail gurgaon,0.9586206896551724
1938,ratan engineering works,nataraj engineering works,0.9588405797101448
1939,ratan engineering works,pathan engineering works,0.9577294685990339
1940,ratan industries,rahman industries,0.9519607843137254
1941,ratan industries,rajan industries,0.9666666666666667
1942,rathan agro trailers,rathna agro trailers,0.99
1943,rathna agro trailers,rathan agro trailers,0.99
1944,rattan india power,rattanindia power,0.9535947712418301
1945,rattan india power,rattanindia power,0.9535947712418301
1946,rattanindia power,rattan india power,0.9535947712418301
1947,rattanindia power,rattan india power,0.9535947712418301
1948,ravi agro industries,rai agro industries,0.9866666666666667
1949,ravi agro industries,ramji agro industries,0.9612698412698413
1950,ravi agro industries,viral agro industries,0.9507936507936509
1951,ravi engineering works,siva engineering works,0.9538239538239539
1952,ravi engineering works,varia engineering works,0.9703557312252965
1953,ravi industries,ira industries,0.953968253968254
1954,ravindera,varindera,0.9629629629629629
1955,rayala wind power company -1a,rayala wind power company -1b,0.9862068965517242
1956,rayala wind power company -1a,rayala wind power company -2b,0.9724137931034482
1957,rayala wind power company -1b,rayala wind power company -1a,0.9862068965517242
1958,rayala wind power company -1b,rayala wind power company -2b,0.9862068965517242
1959,rayala wind power company -2b,rayala wind power company -1a,0.9724137931034482
1960,rayala wind power company -2b,rayala wind power company -1b,0.9862068965517242
1961,rbi pad,rbipad,0.9666666666666667
1962,rbipad,rbi pad,0.9666666666666667
1963,real engineering works,raje engineering works,0.9584415584415585
1964,reliance innoventures,reliance ventures,0.9501400560224089
1965,reliance ventures,reliance innoventures,0.9501400560224089
1966,renew solar energy (rajasthan),renew solar energy (tn),0.9533333333333333
1967,renew solar energy (telengana),renew solar energy (tn),0.9533333333333333
1968,renew solar energy (tn),renew solar energy (rajasthan),0.9533333333333333
1969,renew solar energy (tn),renew solar energy (telengana),0.9533333333333333
1970,renew wind energy (ap3),renew wind energy (jath),0.9576086956521739
1971,renew wind energy (ap3),renew wind energy (sipla),0.9582134387351778
1972,renew wind energy (delhi),renew wind energy (devgarh),0.9543703703703704
1973,renew wind energy (delhi),renew wind energy (welturi),0.9543703703703704
1974,renew wind energy (devgarh),renew wind energy (delhi),0.9543703703703704
1975,renew wind energy (jath),renew wind energy (ap3),0.9576086956521739
1976,renew wind energy (jath),renew wind energy (rajasthan),0.957183908045977
1977,renew wind energy (jath),renew wind energy (rajkot),0.9598940914158306
1978,renew wind energy (mp three ),renew wind energy (mp two),0.950132625994695
1979,renew wind energy (mp two),renew wind energy (mp three ),0.950132625994695
1980,renew wind energy (rajasthan 3),renew wind energy (rajasthan four),0.9700189753320684
1981,renew wind energy (rajasthan 3),renew wind energy (rajasthan one),0.975366568914956
1982,renew wind energy (rajasthan 3),renew wind energy (rajasthan),0.9870967741935484
1983,renew wind energy (rajasthan 3),renew wind energy rajasthan,0.9741935483870968
1984,renew wind energy (rajasthan four),renew wind energy (rajasthan 3),0.9700189753320684
1985,renew wind energy (rajasthan four),renew wind energy (rajasthan one),0.9702317290552585
1986,renew wind energy (rajasthan four),renew wind energy (rajasthan),0.9705882352941176
1987,renew wind energy (rajasthan four),renew wind energy rajasthan,0.9588235294117646
1988,renew wind energy (rajasthan one),renew wind energy (rajasthan 3),0.975366568914956
1989,renew wind energy (rajasthan one),renew wind energy (rajasthan four),0.9702317290552585
1990,renew wind energy (rajasthan one),renew wind energy (rajasthan),0.9757575757575758
1991,renew wind energy (rajasthan one),renew wind energy rajasthan,0.9636363636363636
1992,renew wind energy (rajasthan),renew wind energy (jath),0.957183908045977
1993,renew wind energy (rajasthan),renew wind energy (rajasthan 3),0.9870967741935484
1994,renew wind energy (rajasthan),renew wind energy (rajasthan four),0.9705882352941176
1995,renew wind energy (rajasthan),renew wind energy (rajasthan one),0.9757575757575758
1996,renew wind energy (rajasthan),renew wind energy (rajkot),0.950132625994695
1997,renew wind energy (rajasthan),renew wind energy rajasthan,0.9862068965517241
1998,renew wind energy (rajkot),renew wind energy (jath),0.9598940914158306
1999,renew wind energy (rajkot),renew wind energy (rajasthan),0.950132625994695
2000,renew wind energy (sipla),renew wind energy (ap3),0.9582134387351778
2001,renew wind energy (welturi),renew wind energy (delhi),0.9543703703703704
2002,renew wind energy rajasthan,renew wind energy (rajasthan 3),0.9741935483870968
2003,renew wind energy rajasthan,renew wind energy (rajasthan four),0.9588235294117646
2004,renew wind energy rajasthan,renew wind energy (rajasthan one),0.9636363636363636
2005,renew wind energy rajasthan,renew wind energy (rajasthan),0.9862068965517241
2006,repatriates co operative finance & development bank,repatriates co operative finance and development bank,0.9567576766555679
2007,repatriates co operative finance and development bank,repatriates co operative finance & development bank,0.9567576766555679
2008,risa international,visa international,0.9629629629629629
2009,rkm powergen,rkpowergen,0.9555555555555556
2010,rkm powergen,rkpowergen,0.9555555555555556
2011,rkpowergen,rkm powergen,0.9555555555555556
2012,rkpowergen,rkm powergen,0.9555555555555556
2013,rom industries,om industries,0.9761904761904763
2014,rom industries,rao industries,0.9571428571428572
2015,royal bank of scotland,royal bank of scotland n v,0.9692307692307692
2016,royal bank of scotland,royal bank of scotland nv,0.976
2017,royal bank of scotland,royal bank of scotland plc,0.9692307692307692
2018,royal bank of scotland n v,royal bank of scotland,0.9692307692307692
2019,royal bank of scotland n v,royal bank of scotland nv,0.9923076923076923
2020,royal bank of scotland n v,royal bank of scotland plc,0.9538461538461538
2021,royal bank of scotland nv,royal bank of scotland,0.976
2022,royal bank of scotland nv,royal bank of scotland n v,0.9923076923076923
2023,royal bank of scotland nv,royal bank of scotland plc,0.9609230769230769
2024,royal bank of scotland plc,royal bank of scotland,0.9692307692307692
2025,royal bank of scotland plc,royal bank of scotland n v,0.9538461538461538
2026,royal bank of scotland plc,royal bank of scotland nv,0.9609230769230769
2027,rsb industries,s industries,0.9523809523809524
2028,rsb industries,sab industries,0.9523809523809524
2029,rupal agro industries,rahul agro industries,0.9564285714285713
2030,rural electrification corp,rural electrification corporation,0.9575757575757576
2031,rural electrification corporation,rural electrification corp,0.9575757575757576
2032,s b g engineering works,s k g engineering works,0.9768115942028985
2033,s b traders,s traders,0.9515151515151515
2034,s b trailors,s j trailors,0.9555555555555555
2035,s g k engg works,g k s eng works,0.9569444444444445
2036,s industries,3s industries,0.9743589743589745
2037,s industries,ams industries,0.9523809523809524
2038,s industries,jsk industries,0.9523809523809524
2039,s industries,ls industries,0.9743589743589745
2040,s industries,mas industries,0.9523809523809524
2041,s industries,rsb industries,0.9523809523809524
2042,s industries,sab industries,0.9571428571428572
2043,s industries,sav industries,0.9571428571428572
2044,s industries,sgl industries,0.9571428571428572
2045,s industries,spl industries,0.9571428571428572
2046,s industries,vms industries,0.9523809523809524
2047,s industries,vsl industries,0.9523809523809524
2048,s j trailors,s b trailors,0.9555555555555555
2049,s k agro industries,j k agro industries,0.9649122807017543
2050,s k agro industries,s p agro industries,0.9719298245614034
2051,s k agro industries,s s agro industries,0.9719298245614034
2052,s k farm equipments,u k farm equipments,0.9649122807017543
